"patient_id","Tumor_TPM","Normal_TPM","Gene","Tumor_log2TPM1","Normal_log2TPM1","Difference"
"TCGA-49-6744",14.8662,3.3139,"EPHB2",3.98788473486832,2.10899273394477,1.87889200092356
"TCGA-49-6745",27.9217,1.1614,"EPHB2",4.85408045040902,1.11196608960349,3.74211436080552
"TCGA-49-6761",1.9065,1.2071,"EPHB2",1.5392829085698,1.14215199719149,0.39713091137831
"TCGA-50-5930",4.6424,0.7784,"EPHB2",2.49630894482473,0.830579853477541,1.66572909134719
"TCGA-50-5931",14.998,2.3904,"EPHB2",3.99981965184789,1.76145549282272,2.23836415902517
"TCGA-50-5932",3.3844,1.4732,"EPHB2",2.13237942505287,1.30637891071096,0.826000514341902
"TCGA-50-5933",18.7311,1.2962,"EPHB2",4.30239948279414,1.1992483068402,3.10315117595394
"TCGA-50-5935",7.1033,4.0667,"EPHB2",3.01850955294622,2.34104640921859,0.677463143727637
"TCGA-50-5936",5.9313,1.9188,"EPHB2",2.79312596241474,1.54537535887256,1.24775060354218
"TCGA-50-5939",26.2589,2.4202,"EPHB2",4.7686554399885,1.77408069077541,2.99457474921309
"TCGA-50-6595",42.6037,2.2852,"EPHB2",5.44637865523744,1.7159812031884,3.73039745204905
"TCGA-55-6968",8.742,2.1235,"EPHB2",3.28421798317836,1.64316352990343,1.64105445327493
"TCGA-55-6969",3.1236,1.5672,"EPHB2",2.04390439429562,1.36019569473236,0.683708699563263
"TCGA-55-6970",2.7124,2.072,"EPHB2",1.89235216491754,1.61917821605907,0.27317394885847
"TCGA-55-6971",3.1137,1.2804,"EPHB2",2.04043658620762,1.18928690658361,0.851149679624007
"TCGA-55-6972",0.36,1.7577,"EPHB2",0.443606651475615,1.46346551992179,-1.01985886844617
"TCGA-55-6975",4.6444,1.4465,"EPHB2",2.4968202305943,1.29071928277095,1.20610094782334
"TCGA-55-6978",41.4157,1.3693,"EPHB2",5.40652646627168,1.24446088372381,4.16206558254788
"TCGA-55-6979",29.3374,2.2027,"EPHB2",4.92302554277166,1.67928866580463,3.24373687696704
"TCGA-55-6980",11.6246,2.0078,"EPHB2",3.65816577287786,1.58870863995405,2.06945713292381
"TCGA-55-6981",20.5892,2.7642,"EPHB2",4.43223787935865,1.91234328357726,2.51989459578139
"TCGA-55-6982",5.6455,2.8634,"EPHB2",2.73237775034917,1.94987105580987,0.782506694539295
"TCGA-55-6983",5.6122,1.5527,"EPHB2",2.72513036265872,1.35202399840164,1.37310636425708
"TCGA-55-6984",5.1697,5.3885,"EPHB2",2.62520034042255,2.67547723060941,-0.050276890186852
"TCGA-55-6985",13.9854,2.5048,"EPHB2",3.90548568860301,1.8093321197735,2.09615356882951
"TCGA-55-6986",6.9112,2.5382,"EPHB2",2.9838965446023,1.82301559999362,1.16088094460867
"TCGA-73-4676",11.3705,0.81,"EPHB2",3.62883190829318,0.855989697308481,2.7728422109847
"TCGA-91-6828",6.3993,1.0815,"EPHB2",2.88738879313395,1.05762355847813,1.82976523465582
"TCGA-91-6829",31.5405,2.1769,"EPHB2",5.02416451375209,1.66761967872793,3.35654483502416
"TCGA-91-6831",16.4434,1.6613,"EPHB2",4.12460936694373,1.41213115001319,2.71247821693054
"TCGA-91-6835",33.0507,5.4308,"EPHB2",5.08961255174874,2.684998221883,2.40461432986574
"TCGA-91-6836",2.6113,2.4614,"EPHB2",1.85251827366083,1.79135566923276,0.0611626044280684
"TCGA-91-6847",21.9367,1.466,"EPHB2",4.5195859345365,1.30217279974075,3.21741313479575
"TCGA-91-6849",7.0204,1.5237,"EPHB2",3.00367418975075,1.33554042290529,1.66813376684546
