"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-BLCA","TCGA-BT-A0YX-01A-11R-A10U-07","TCGA-BT-A0YX","Primary Tumor","ac7d309a-ae43-4906-9be1-9c09d3de5427","ENSG00000105639.20","JAK3",641,6.0173,2.1338,2.5819,"OK"
"TCGA-BLCA","TCGA-DK-AA71-01A-31R-A39I-07","TCGA-DK-AA71","Primary Tumor","aefa5671-fdd8-4d18-a301-89570f9b02ec","ENSG00000105639.20","JAK3",218,2.8877,0.9347,1.0373,"OK"
"TCGA-BLCA","TCGA-DK-A3WW-01A-22R-A23N-07","TCGA-DK-A3WW","Primary Tumor","10a9933f-e28e-463b-ad62-68622cc1b539","ENSG00000105639.20","JAK3",1334,12.1571,4.0649,4.8559,"OK"
"TCGA-BLCA","TCGA-CF-A7I0-01A-22R-A352-07","TCGA-CF-A7I0","Primary Tumor","1272d054-b190-487f-83d5-77a8cfda9c0c","ENSG00000105639.20","JAK3",798,6.9774,2.9379,3.329,"OK"
"TCGA-BLCA","TCGA-GU-AATP-01A-11R-A39I-07","TCGA-GU-AATP","Primary Tumor","a4362780-266c-4912-bfb5-ffbff4661e4a","ENSG00000105639.20","JAK3",499,5.9446,2.3016,2.7259,"OK"
"TCGA-BLCA","TCGA-2F-A9KW-01A-11R-A38B-07","TCGA-2F-A9KW","Primary Tumor","34adff41-4eb8-4d9d-8cdf-b21b43f40062","ENSG00000105639.20","JAK3",668,8.2419,2.5962,2.602,"OK"
"TCGA-BLCA","TCGA-CF-A1HR-01A-11R-A13Y-07","TCGA-CF-A1HR","Primary Tumor","01d381c7-6398-47cb-925c-078cd538852f","ENSG00000105639.20","JAK3",354,3.995,1.4661,1.5003,"OK"
"TCGA-BLCA","TCGA-FD-A62O-01A-11R-A30C-07","TCGA-FD-A62O","Primary Tumor","1de8df86-f564-44c1-91ad-a58df8004911","ENSG00000105639.20","JAK3",1264,12.8045,4.5384,4.9285,"OK"
"TCGA-BLCA","TCGA-E5-A2PC-01A-11R-A206-07","TCGA-E5-A2PC","Primary Tumor","fc84a25f-3de3-4ae1-b918-e62a1a685428","ENSG00000105639.20","JAK3",607,3.6965,1.3097,1.452,"OK"
"TCGA-BLCA","TCGA-FD-A3B3-01A-12R-A206-07","TCGA-FD-A3B3","Primary Tumor","38a7c5bd-8d0f-45e1-86b9-12b81c8f9664","ENSG00000105639.20","JAK3",3501,20.9883,7.0321,7.7466,"OK"
"TCGA-BLCA","TCGA-CF-A5U8-01A-11R-A28M-07","TCGA-CF-A5U8","Primary Tumor","b9c44531-dfff-4774-b906-47986e819f33","ENSG00000105639.20","JAK3",755,7.0752,2.7216,2.9754,"OK"
"TCGA-BLCA","TCGA-4Z-AA7Y-01A-11R-A39I-07","TCGA-4Z-AA7Y","Primary Tumor","6f61614f-6903-4ca9-ad1c-1055d67b6780","ENSG00000105639.20","JAK3",164,2.028,0.5786,0.5684,"OK"
"TCGA-BLCA","TCGA-E7-A5KE-01A-11R-A28M-07","TCGA-E7-A5KE","Primary Tumor","a1277826-2975-4368-8221-e3cd58f97008","ENSG00000105639.20","JAK3",354,3.9139,1.2225,1.0922,"OK"
"TCGA-BLCA","TCGA-BL-A13J-01B-04R-A277-07","TCGA-BL-A13J","Primary Tumor","33506269-8eac-4273-8ea5-0d8a4d82d329","ENSG00000105639.20","JAK3",651,12.565,3.9242,3.5263,"OK"
"TCGA-BLCA","TCGA-GC-A3WC-01A-31R-A22U-07","TCGA-GC-A3WC","Primary Tumor","ca6e88bc-2456-4987-beb0-d3700e7e71dc","ENSG00000105639.20","JAK3",1333,13.1157,4.4708,4.723,"OK"
"TCGA-BLCA","TCGA-K4-A5RJ-01A-11R-A28M-07","TCGA-K4-A5RJ","Primary Tumor","13624e34-f4d6-43d0-8fea-36dc5b731f2a","ENSG00000105639.20","JAK3",2214,31.4054,9.5677,9.5352,"OK"
"TCGA-BLCA","TCGA-K4-A54R-01A-11R-A26T-07","TCGA-K4-A54R","Primary Tumor","a236c850-5a1a-43af-aaf6-fe0c8246a5c0","ENSG00000105639.20","JAK3",1285,18.3684,5.4644,5.6477,"OK"
"TCGA-BLCA","TCGA-DK-AA6Q-01A-11R-A39I-07","TCGA-DK-AA6Q","Primary Tumor","a71fe12b-33e5-4ce6-a39f-c506c7e1d44e","ENSG00000105639.20","JAK3",399,5.1906,1.6247,1.6423,"OK"
"TCGA-BLCA","TCGA-XF-A9T3-01A-11R-A42T-07","TCGA-XF-A9T3","Primary Tumor","586d971a-7150-4a98-bb9b-68695f6a8a7d","ENSG00000105639.20","JAK3",514,13.1254,4.1046,4.021,"OK"
"TCGA-BLCA","TCGA-UY-A8OC-01A-11R-A36F-07","TCGA-UY-A8OC","Primary Tumor","64875e7b-c609-4f64-b2ab-283bdbbf0543","ENSG00000105639.20","JAK3",880,10.0557,3.1853,3.7921,"OK"
"TCGA-BLCA","TCGA-GD-A76B-01A-11R-A32O-07","TCGA-GD-A76B","Primary Tumor","e9f5fd86-6744-43db-9b13-d9b5a57f9f4a","ENSG00000105639.20","JAK3",1309,8.5154,3.6359,4.3181,"OK"
"TCGA-BLCA","TCGA-FJ-A3Z7-01A-12R-A23N-07","TCGA-FJ-A3Z7","Primary Tumor","bac5cad8-043b-490f-86e8-b26325ad5499","ENSG00000105639.20","JAK3",1134,5.3279,3.2104,4.9113,"OK"
"TCGA-BLCA","TCGA-DK-AA6W-01A-12R-A39I-07","TCGA-DK-AA6W","Primary Tumor","56bf7d6b-f075-4548-9d5d-452358d1018d","ENSG00000105639.20","JAK3",503,6.2314,1.9653,1.8399,"OK"
"TCGA-BLCA","TCGA-FD-A43S-01A-21R-A23W-07","TCGA-FD-A43S","Primary Tumor","aa60f7c7-fa2f-483e-8c4b-26f9bc4b72c3","ENSG00000105639.20","JAK3",4604,39.8936,15.3341,17.9447,"OK"
"TCGA-BLCA","TCGA-4Z-AA7O-01A-31R-A39I-07","TCGA-4Z-AA7O","Primary Tumor","5581bfdc-8192-4e79-bf83-0c61d504dc62","ENSG00000105639.20","JAK3",549,7.1867,2.6261,2.7303,"OK"
"TCGA-BLCA","TCGA-BT-A2LA-01A-11R-A18C-07","TCGA-BT-A2LA","Primary Tumor","e23bcf27-4748-42c9-8088-ddf12055b43a","ENSG00000105639.20","JAK3",964,7.4309,2.1411,2.1052,"OK"
"TCGA-BLCA","TCGA-XF-AAMR-01A-31R-A42T-07","TCGA-XF-AAMR","Primary Tumor","4d99171a-0545-4eb4-b99a-ee0d4db75920","ENSG00000105639.20","JAK3",1234,6.3242,1.8329,1.8789,"OK"
"TCGA-BLCA","TCGA-4Z-AA7W-01A-11R-A39I-07","TCGA-4Z-AA7W","Primary Tumor","f61fb2f4-d12a-4452-8c20-9679dee50937","ENSG00000105639.20","JAK3",3088,28.0798,12.63,16.0181,"OK"
"TCGA-BLCA","TCGA-CF-A47X-01A-31R-A23W-07","TCGA-CF-A47X","Primary Tumor","5e5d8a76-04b4-4946-8715-6b61ac46783f","ENSG00000105639.20","JAK3",234,1.2673,0.5231,0.6022,"OK"
"TCGA-BLCA","TCGA-4Z-AA86-01A-11R-A39I-07","TCGA-4Z-AA86","Primary Tumor","3a7de853-78e4-437b-893b-cc2b7879ede8","ENSG00000105639.20","JAK3",2045,17.6807,5.1702,5.1481,"OK"
"TCGA-BLCA","TCGA-FD-A3SO-01A-11R-A22U-07","TCGA-FD-A3SO","Primary Tumor","bf5f0863-853a-4c34-bc0d-bfdef8c14739","ENSG00000105639.20","JAK3",708,7.5552,2.2757,2.3278,"OK"
"TCGA-BLCA","TCGA-YC-A89H-01A-11R-A36F-07","TCGA-YC-A89H","Primary Tumor","677f2370-e186-4842-b410-345a07c0fdad","ENSG00000105639.20","JAK3",552,5.2029,1.802,2.0074,"OK"
"TCGA-BLCA","TCGA-CF-A9FL-01A-11R-A38B-07","TCGA-CF-A9FL","Primary Tumor","9ac4c236-3dd9-4549-86be-fd8c0b4cb7d6","ENSG00000105639.20","JAK3",329,2.7235,1.1754,1.4005,"OK"
"TCGA-BLCA","TCGA-5N-A9KM-01A-11R-A42T-07","TCGA-5N-A9KM","Primary Tumor","88862227-9d1b-4849-b99d-4c26835e4a82","ENSG00000105639.20","JAK3",701,6.73,2.4058,2.5675,"OK"
"TCGA-BLCA","TCGA-YC-A8S6-01A-31R-A38B-07","TCGA-YC-A8S6","Primary Tumor","8e7ea117-cc02-4827-8be3-d99488389bb8","ENSG00000105639.20","JAK3",1104,16.5137,5.413,5.4274,"OK"
"TCGA-BLCA","TCGA-FD-A5BU-01A-31R-A26T-07","TCGA-FD-A5BU","Primary Tumor","78129339-7b80-4dd6-bd93-2df9eed2bfce","ENSG00000105639.20","JAK3",705,8.2506,2.5993,2.8264,"OK"
"TCGA-BLCA","TCGA-XF-AAN2-01A-11R-A42T-07","TCGA-XF-AAN2","Primary Tumor","7f84b583-d817-4e6b-ba5a-eefeea0696a1","ENSG00000105639.20","JAK3",325,5.7353,1.7545,1.687,"OK"
"TCGA-BLCA","TCGA-G2-AA3F-01A-12R-A42T-07","TCGA-G2-AA3F","Primary Tumor","540d3370-ee6b-41df-9670-650800b9596a","ENSG00000105639.20","JAK3",361,3.0614,1.1243,1.0592,"OK"
"TCGA-BLCA","TCGA-G2-A2EO-01A-11R-A180-07","TCGA-G2-A2EO","Primary Tumor","adeb51ae-8d35-417a-92b2-940f803d8ede","ENSG00000105639.20","JAK3",1001,9.8617,3.3851,3.7673,"OK"
"TCGA-BLCA","TCGA-DK-A3WY-01A-11R-A22U-07","TCGA-DK-A3WY","Primary Tumor","1f517491-321e-44e9-9aa8-082267ec9607","ENSG00000105639.20","JAK3",8520,75.2884,26.9527,27.5086,"OK"
"TCGA-BLCA","TCGA-CF-A47Y-01A-11R-A23W-07","TCGA-CF-A47Y","Primary Tumor","1cd41b2d-6f24-4478-851a-5e20e456173d","ENSG00000105639.20","JAK3",1145,6.0966,3.2725,4.7817,"OK"
"TCGA-BLCA","TCGA-DK-A1A6-01A-11R-A13Y-07","TCGA-DK-A1A6","Primary Tumor","31721dee-f673-4ae8-9bd0-a5d2f45ae915","ENSG00000105639.20","JAK3",669,5.6331,1.6896,1.7015,"OK"
"TCGA-BLCA","TCGA-GU-A42Q-01A-11R-A23W-07","TCGA-GU-A42Q","Primary Tumor","221dac32-9dcb-414d-a68d-238cde1178e1","ENSG00000105639.20","JAK3",152,1.3687,0.413,0.4592,"OK"
"TCGA-BLCA","TCGA-GV-A3JZ-01A-11R-A21D-07","TCGA-GV-A3JZ","Primary Tumor","6e8f03bd-2f61-4afc-b104-b4a512cb3a10","ENSG00000105639.20","JAK3",571,3.6277,1.2769,1.3143,"OK"
"TCGA-BLCA","TCGA-XF-AAMY-01A-11R-A42T-07","TCGA-XF-AAMY","Primary Tumor","9b7ee08d-b03c-4c4e-a295-d27cdeff5e92","ENSG00000105639.20","JAK3",401,7.064,2.209,2.1782,"OK"
"TCGA-BLCA","TCGA-XF-AAN7-01A-11R-A42T-07","TCGA-XF-AAN7","Primary Tumor","3bc655bf-2b44-4d75-b1d6-47c12e1af743","ENSG00000105639.20","JAK3",126,3.1102,0.843,0.8113,"OK"
"TCGA-BLCA","TCGA-KQ-A41O-01A-12R-A352-07","TCGA-KQ-A41O","Primary Tumor","b7ee9c20-cf93-4c93-be18-623a05620ebb","ENSG00000105639.20","JAK3",620,5.0052,2.2984,2.8585,"OK"
"TCGA-BLCA","TCGA-BT-A2LD-01A-12R-A20F-07","TCGA-BT-A2LD","Primary Tumor","43cb9ea5-98f6-4e90-be7c-41929ebbffd1","ENSG00000105639.20","JAK3",789,8.3114,2.7748,2.976,"OK"
"TCGA-BLCA","TCGA-UY-A9PD-01A-11R-A38B-07","TCGA-UY-A9PD","Primary Tumor","d8384652-223f-406d-ac4d-4bb0d668032c","ENSG00000105639.20","JAK3",317,4.5641,1.6703,1.8059,"OK"
"TCGA-BLCA","TCGA-E7-A6ME-01A-22R-A32O-07","TCGA-E7-A6ME","Primary Tumor","d675b344-9a99-4ebc-8297-397bf1674e25","ENSG00000105639.20","JAK3",444,5.7488,1.761,1.622,"OK"
"TCGA-BLCA","TCGA-KQ-A41Q-01A-11R-A33J-07","TCGA-KQ-A41Q","Primary Tumor","f792eb0c-3d43-4bcc-a6f5-9bb72551c54a","ENSG00000105639.20","JAK3",646,6.0534,2.2903,2.3864,"OK"
"TCGA-BLCA","TCGA-PQ-A6FN-01A-11R-A31N-07","TCGA-PQ-A6FN","Primary Tumor","e2740bdf-ff53-485c-8c3d-7b0fc34688c2","ENSG00000105639.20","JAK3",684,7.3701,2.6539,2.9879,"OK"
"TCGA-BLCA","TCGA-XF-A8HE-01A-11R-A36F-07","TCGA-XF-A8HE","Primary Tumor","b6a87adc-699d-41a4-b774-6b6062de6077","ENSG00000105639.20","JAK3",1002,9.9031,3.2644,3.5782,"OK"
"TCGA-BLCA","TCGA-FD-A3B4-01A-12R-A206-07","TCGA-FD-A3B4","Primary Tumor","bab2f26d-e9ef-4faa-b834-b3025764ab2d","ENSG00000105639.20","JAK3",1624,12.4159,3.5883,3.9479,"OK"
"TCGA-BLCA","TCGA-FD-A3N6-01A-11R-A21D-07","TCGA-FD-A3N6","Primary Tumor","46d529e1-d5d8-4c11-8383-c0fbf61e07f7","ENSG00000105639.20","JAK3",315,2.262,0.6969,0.8173,"OK"
"TCGA-BLCA","TCGA-CF-A1HS-01A-11R-A13Y-07","TCGA-CF-A1HS","Primary Tumor","9fa569e3-0c99-4fbb-b01a-e5e8e8115954","ENSG00000105639.20","JAK3",235,2.8302,0.9459,1.0562,"OK"
"TCGA-BLCA","TCGA-DK-A6B6-01A-11R-A30C-07","TCGA-DK-A6B6","Primary Tumor","5595d7c4-5d84-4e45-92d6-b51bcbc87204","ENSG00000105639.20","JAK3",632,6.3423,2.6448,2.7449,"OK"
"TCGA-BLCA","TCGA-XF-AAN8-01A-11R-A42T-07","TCGA-XF-AAN8","Primary Tumor","fc636994-9829-4662-a3d2-d38d17abb8df","ENSG00000105639.20","JAK3",1208,20.0873,6.2623,8.6336,"OK"
"TCGA-BLCA","TCGA-FD-A5BZ-01A-11R-A28M-07","TCGA-FD-A5BZ","Primary Tumor","532690cb-760c-480d-902c-2aaf768d28c5","ENSG00000105639.20","JAK3",464,6.3184,1.8721,2.0232,"OK"
"TCGA-BLCA","TCGA-CU-A5W6-01A-11R-A28M-07","TCGA-CU-A5W6","Primary Tumor","06fa3d61-9460-4edf-8711-370536d645bc","ENSG00000105639.20","JAK3",627,5.7539,2.1154,2.3409,"OK"
"TCGA-BLCA","TCGA-CF-A9FH-01A-11R-A38B-07","TCGA-CF-A9FH","Primary Tumor","f7728bbc-7ef6-45a9-b1b9-f7f57f2ed2ce","ENSG00000105639.20","JAK3",145,1.7508,0.6037,0.6236,"OK"
"TCGA-BLCA","TCGA-S5-AA26-01A-11R-A38B-07","TCGA-S5-AA26","Primary Tumor","61e0673f-1e54-4e53-bab3-80117d5f8841","ENSG00000105639.20","JAK3",305,3.3859,1.4294,1.5856,"OK"
"TCGA-BLCA","TCGA-BT-A20U-11A-11R-A14Y-07","TCGA-BT-A20U","Solid Tissue Normal","d11cd62b-2e3c-4f5c-9122-14ea55b8b1be","ENSG00000105639.20","JAK3",376,4.2985,1.6629,2.1583,"OK"
"TCGA-BLCA","TCGA-XF-A9SX-01A-21R-A39I-07","TCGA-XF-A9SX","Primary Tumor","261d8a9c-19a7-4ad4-b338-c018d9b86772","ENSG00000105639.20","JAK3",1037,16.4435,5.2565,5.7421,"OK"
"TCGA-BLCA","TCGA-FD-A5BY-01A-31R-A28M-07","TCGA-FD-A5BY","Primary Tumor","b14bcc5f-6c85-465b-9d01-04acd13d77bd","ENSG00000105639.20","JAK3",609,6.9926,1.9965,1.9244,"OK"
"TCGA-BLCA","TCGA-XF-AAMJ-01A-11R-A42T-07","TCGA-XF-AAMJ","Primary Tumor","ff95132b-c85d-42e1-bd4f-70a1e1171d80","ENSG00000105639.20","JAK3",760,10.1087,3.6243,4.0541,"OK"
"TCGA-BLCA","TCGA-FJ-A3ZE-01A-11R-A23N-07","TCGA-FJ-A3ZE","Primary Tumor","8dbbe608-37d6-499d-8df2-424ddef9d56a","ENSG00000105639.20","JAK3",526,4.2802,1.4969,1.515,"OK"
"TCGA-BLCA","TCGA-BT-A42E-01A-11R-A23W-07","TCGA-BT-A42E","Primary Tumor","4db5b08c-f015-4cd3-b0ce-3bdb4d124b15","ENSG00000105639.20","JAK3",2024,12.5595,5.2866,6.611,"OK"
"TCGA-BLCA","TCGA-E7-A6MD-01A-41R-A352-07","TCGA-E7-A6MD","Primary Tumor","9af3d59a-70f4-4bab-b3dc-eb76648272d7","ENSG00000105639.20","JAK3",1321,13.9253,4.7927,4.968,"OK"
"TCGA-BLCA","TCGA-ZF-AA54-01A-11R-A39I-07","TCGA-ZF-AA54","Primary Tumor","6b746dee-fb0c-46e8-a27b-2d6816c63490","ENSG00000105639.20","JAK3",1736,25.5028,6.5665,6.5898,"OK"
"TCGA-BLCA","TCGA-GC-A3RC-01A-11R-A22U-07","TCGA-GC-A3RC","Primary Tumor","fc2c2d9b-9a57-4f6c-a84a-c42f8218cb9c","ENSG00000105639.20","JAK3",538,5.8566,1.69,1.791,"OK"
"TCGA-BLCA","TCGA-BT-A20X-01A-11R-A16R-07","TCGA-BT-A20X","Primary Tumor","eb5e573d-46b3-47f4-a761-df02765bd899","ENSG00000105639.20","JAK3",498,3.4278,1.1843,1.4206,"OK"
"TCGA-BLCA","TCGA-ZF-AA4R-01A-11R-A38B-07","TCGA-ZF-AA4R","Primary Tumor","6e051237-5800-4b19-b95c-ed8409c5b6a0","ENSG00000105639.20","JAK3",221,3.1815,0.9619,0.9481,"OK"
"TCGA-BLCA","TCGA-G2-A2EJ-01A-11R-A180-07","TCGA-G2-A2EJ","Primary Tumor","bb263179-e0fc-4982-99b5-fe36cbbc5d97","ENSG00000105639.20","JAK3",490,3.5011,1.1647,1.2544,"OK"
"TCGA-BLCA","TCGA-ZF-AA4V-01A-11R-A38B-07","TCGA-ZF-AA4V","Primary Tumor","a4301a19-9d37-4298-bf6f-08d72f083e40","ENSG00000105639.20","JAK3",679,5.8083,1.9565,2.1759,"OK"
"TCGA-BLCA","TCGA-E7-A3X6-01A-12R-A22U-07","TCGA-E7-A3X6","Primary Tumor","f881311a-b8fb-4a72-ac39-5fe6becbbf7b","ENSG00000105639.20","JAK3",922,9.1395,2.8461,2.9522,"OK"
"TCGA-BLCA","TCGA-E7-A85H-01A-11R-A352-07","TCGA-E7-A85H","Primary Tumor","e474edea-089b-4b2d-9911-211514cc2629","ENSG00000105639.20","JAK3",603,4.9328,1.7087,1.7732,"OK"
"TCGA-BLCA","TCGA-GU-AATO-01A-11R-A39I-07","TCGA-GU-AATO","Primary Tumor","51175a4e-4f07-4670-9e14-4faf0c1d0ba5","ENSG00000105639.20","JAK3",578,7.3941,2.9737,3.2307,"OK"
"TCGA-BLCA","TCGA-G2-A3VY-01A-11R-A22U-07","TCGA-G2-A3VY","Primary Tumor","ca1840c9-5470-4e53-8841-37da75196bff","ENSG00000105639.20","JAK3",623,5.2326,1.5597,1.4581,"OK"
"TCGA-BLCA","TCGA-DK-AA75-01A-11R-A39I-07","TCGA-DK-AA75","Primary Tumor","6a88deba-d856-47ec-8fdd-0fa4fcec1c46","ENSG00000105639.20","JAK3",126,1.9428,0.7588,0.8787,"OK"
"TCGA-BLCA","TCGA-2F-A9KO-01A-11R-A38B-07","TCGA-2F-A9KO","Primary Tumor","0be0d83b-9baa-4898-967c-81c466e8fb78","ENSG00000105639.20","JAK3",1210,14.3259,4.9393,5.1909,"OK"
"TCGA-BLCA","TCGA-GU-A766-01A-11R-A32O-07","TCGA-GU-A766","Primary Tumor","63c812a4-c084-4689-876a-a34db611aeef","ENSG00000105639.20","JAK3",3281,27.8509,9.7846,11.0562,"OK"
"TCGA-BLCA","TCGA-BT-A20N-11A-11R-A14Y-07","TCGA-BT-A20N","Solid Tissue Normal","369d20fb-7c1a-4386-8732-c1c5bce0a344","ENSG00000105639.20","JAK3",205,3.7964,1.0157,1.3166,"OK"
"TCGA-BLCA","TCGA-C4-A0F1-01A-11R-A034-07","TCGA-C4-A0F1","Primary Tumor","0dd57486-1eb3-4711-b4ec-8e9de0c4c5a2","ENSG00000105639.20","JAK3",228,1.8902,0.6566,0.9051,"OK"
"TCGA-BLCA","TCGA-K4-A4AB-01B-12R-A28M-07","TCGA-K4-A4AB","Primary Tumor","f152c7d0-14ce-403b-b3e3-163bf3e08507","ENSG00000105639.20","JAK3",726,7.8624,2.4862,2.5185,"OK"
"TCGA-BLCA","TCGA-XF-A8HB-01A-11R-A36F-07","TCGA-XF-A8HB","Primary Tumor","4a152654-5dac-461e-a760-ebcf379b437b","ENSG00000105639.20","JAK3",154,1.1981,0.4074,0.4055,"OK"
"TCGA-BLCA","TCGA-GC-A4ZW-01A-11R-A26T-07","TCGA-GC-A4ZW","Primary Tumor","956c801e-1ac3-4b8e-b26b-0074e5087b5e","ENSG00000105639.20","JAK3",244,3.3497,0.919,0.8192,"OK"
"TCGA-BLCA","TCGA-XF-AAMT-01A-11R-A42T-07","TCGA-XF-AAMT","Primary Tumor","a9244207-0090-465b-ac79-20f4c66066b5","ENSG00000105639.20","JAK3",1620,15.381,4.6045,5.1296,"OK"
"TCGA-BLCA","TCGA-BT-A3PH-01A-11R-A220-07","TCGA-BT-A3PH","Primary Tumor","df4dc655-5b3c-4443-afa6-48f4dcab9d0b","ENSG00000105639.20","JAK3",640,4.7059,1.5185,1.6689,"OK"
"TCGA-BLCA","TCGA-FT-A61P-01A-11R-A30C-07","TCGA-FT-A61P","Primary Tumor","c6035ac1-1356-4e1a-bec1-d950b3711f67","ENSG00000105639.20","JAK3",781,9.1152,2.7471,2.9102,"OK"
"TCGA-BLCA","TCGA-GU-AATQ-01A-11R-A39I-07","TCGA-GU-AATQ","Primary Tumor","cc1fbf31-0db0-44eb-b18b-3ce5bf323d66","ENSG00000105639.20","JAK3",167,3.2803,1.0966,1.129,"OK"
"TCGA-BLCA","TCGA-XF-A9SH-01A-11R-A39I-07","TCGA-XF-A9SH","Primary Tumor","98602ec7-f83c-49c7-a233-1376d3c87f6e","ENSG00000105639.20","JAK3",384,4.6941,2.1853,2.5982,"OK"
"TCGA-BLCA","TCGA-BL-A5ZZ-01A-31R-A30C-07","TCGA-BL-A5ZZ","Primary Tumor","60c2f887-6ef8-46f4-83e0-98186ac62ad0","ENSG00000105639.20","JAK3",1625,16.0884,4.9678,5.5932,"OK"
"TCGA-BLCA","TCGA-FD-A5BT-01A-11R-A26T-07","TCGA-FD-A5BT","Primary Tumor","e380cfd8-3677-4517-9117-08b4f3bd505d","ENSG00000105639.20","JAK3",3617,40.8392,14.4054,19.7099,"OK"
"TCGA-BLCA","TCGA-FJ-A871-01A-11R-A352-07","TCGA-FJ-A871","Primary Tumor","4beaecff-c266-41a3-981a-27d9b049196b","ENSG00000105639.20","JAK3",2027,19.5427,5.9512,6.7538,"OK"
"TCGA-BLCA","TCGA-XF-AAN5-01A-11R-A42T-07","TCGA-XF-AAN5","Primary Tumor","99d9ed5a-e689-47cb-abb2-0c6a69772fe2","ENSG00000105639.20","JAK3",426,9.3235,2.9812,2.9683,"OK"
"TCGA-BLCA","TCGA-UY-A9PH-01A-11R-A38B-07","TCGA-UY-A9PH","Primary Tumor","0faf322c-e776-45ea-9b14-ce8129173697","ENSG00000105639.20","JAK3",873,12.7423,4.9876,5.319,"OK"
"TCGA-BLCA","TCGA-MV-A51V-01A-11R-A26T-07","TCGA-MV-A51V","Primary Tumor","89cbbe72-9061-41dc-ab10-d05112727eb5","ENSG00000105639.20","JAK3",327,3.0784,1.2758,1.4951,"OK"
"TCGA-BLCA","TCGA-XF-A9SV-01A-21R-A42T-07","TCGA-XF-A9SV","Primary Tumor","f34ead46-31b4-462a-aa33-58be37aab6dd","ENSG00000105639.20","JAK3",276,5.1482,1.8198,1.95,"OK"
"TCGA-BLCA","TCGA-DK-A6B5-01A-11R-A31N-07","TCGA-DK-A6B5","Primary Tumor","3e8e666c-0c7b-4fcc-9fbc-2a8b1cfb4c61","ENSG00000105639.20","JAK3",1126,8.9814,2.9001,2.7918,"OK"
"TCGA-BLCA","TCGA-H4-A2HQ-01A-11R-A180-07","TCGA-H4-A2HQ","Primary Tumor","a9bc7aa9-93b4-463a-b465-cb67ba106cf3","ENSG00000105639.20","JAK3",452,5.3234,1.5485,1.4539,"OK"
"TCGA-BLCA","TCGA-E7-A677-01A-11R-A30C-07","TCGA-E7-A677","Primary Tumor","62162b44-2b73-4125-beda-4d238da07b57","ENSG00000105639.20","JAK3",1356,9.5371,2.7489,2.6737,"OK"
"TCGA-BLCA","TCGA-ZF-AA4X-01A-11R-A38B-07","TCGA-ZF-AA4X","Primary Tumor","77fd28e9-00a8-42fe-b10e-42826bbcf0ae","ENSG00000105639.20","JAK3",364,3.4533,1.1916,1.0803,"OK"
"TCGA-BLCA","TCGA-BL-A13I-01B-04R-A277-07","TCGA-BL-A13I","Primary Tumor","3a11c2ab-7b56-4a01-91ab-20c618b9d445","ENSG00000105639.20","JAK3",1942,33.8844,9.8792,8.9751,"OK"
"TCGA-BLCA","TCGA-K4-A3WV-01A-11R-A22U-07","TCGA-K4-A3WV","Primary Tumor","ed0715a2-f284-4224-9db5-fa6bdb70a4ef","ENSG00000105639.20","JAK3",1419,16.0335,4.8353,4.4858,"OK"
"TCGA-BLCA","TCGA-K4-A3WV-11A-21R-A22U-07","TCGA-K4-A3WV","Solid Tissue Normal","2cbb7e35-46d4-4370-82f6-8b82103806f9","ENSG00000105639.20","JAK3",585,6.2941,2.1355,2.16,"OK"
"TCGA-BLCA","TCGA-BT-A20U-01A-11R-A14Y-07","TCGA-BT-A20U","Primary Tumor","51526f32-bbcd-438b-af02-1ee4572d3504","ENSG00000105639.20","JAK3",216,3.7135,1.0765,1.0472,"OK"
"TCGA-BLCA","TCGA-DK-A1AD-01A-11R-A13Y-07","TCGA-DK-A1AD","Primary Tumor","31a6d364-7e0c-4b23-8fa3-2d58d46dc8c5","ENSG00000105639.20","JAK3",417,2.5869,1.0306,1.2343,"OK"
"TCGA-BLCA","TCGA-E7-A8O8-01A-11R-A36F-07","TCGA-E7-A8O8","Primary Tumor","698cc2fb-8b17-4b82-938d-835f703fe850","ENSG00000105639.20","JAK3",319,2.1044,1.0872,1.5407,"OK"
"TCGA-BLCA","TCGA-XF-A9SY-01A-21R-A42T-07","TCGA-XF-A9SY","Primary Tumor","ff6b582d-e2ac-4cca-b436-8e886e6cb518","ENSG00000105639.20","JAK3",1780,24.0739,7.5851,7.9363,"OK"
"TCGA-BLCA","TCGA-XF-A8HF-01A-11R-A36F-07","TCGA-XF-A8HF","Primary Tumor","fc7c869c-a5ac-45af-a397-4c6709cbc271","ENSG00000105639.20","JAK3",470,3.5832,1.6164,2.0347,"OK"
"TCGA-BLCA","TCGA-FD-A3N5-01A-11R-A21D-07","TCGA-FD-A3N5","Primary Tumor","b4849657-e1bc-4992-9ace-f69c32b014ee","ENSG00000105639.20","JAK3",283,2.0788,0.6148,0.6676,"OK"
"TCGA-BLCA","TCGA-E7-A4XJ-01A-11R-A26T-07","TCGA-E7-A4XJ","Primary Tumor","95767ca7-d51b-4210-9980-4daa889168fd","ENSG00000105639.20","JAK3",449,4.3574,2.0125,2.4151,"OK"
"TCGA-BLCA","TCGA-GC-A6I3-01A-11R-A31N-07","TCGA-GC-A6I3","Primary Tumor","cc4ae8fa-575a-4151-bdfd-2a21f4b9c23d","ENSG00000105639.20","JAK3",1398,14.3234,5.9814,7.4419,"OK"
