"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status"
"TCGA-KIRC","TCGA-BP-4162-01A-02R-1325-07","TCGA-BP-4162","Primary Tumor","7ef1199e-aedb-4470-81a1-70d93655154b","ENSG00000105639.20","JAK3",1147,12.4565,3.6917,3.6971,"OK"
"TCGA-KIRC","TCGA-A3-3324-01A-02R-1325-07","TCGA-A3-3324","Primary Tumor","5226aa23-2d1c-4b1a-b967-e473b0ea042a","ENSG00000105639.20","JAK3",2150,14.3156,5.1475,5.3617,"OK"
"TCGA-KIRC","TCGA-A3-A6NN-01A-12R-A33J-07","TCGA-A3-A6NN","Primary Tumor","d2e585d1-2b92-44f3-b2f4-1351e7c529ac","ENSG00000105639.20","JAK3",1517,15.2812,4.2969,4.1656,"OK"
"TCGA-KIRC","TCGA-B0-5707-01A-11R-1541-07","TCGA-B0-5707","Primary Tumor","b3ec1f99-73cb-4414-b6b2-c075dc3b5589","ENSG00000105639.20","JAK3",787,8.0127,2.574,2.7493,"OK"
"TCGA-KIRC","TCGA-CJ-4885-01A-01R-1305-07","TCGA-CJ-4885","Primary Tumor","4fc55db0-591e-4931-91c3-75d515504117","ENSG00000105639.20","JAK3",992,7.0424,2.379,2.5668,"OK"
"TCGA-KIRC","TCGA-A3-3349-01A-01R-1188-07","TCGA-A3-3349","Primary Tumor","3fcab96a-b477-48f8-8acd-5c8b76e0c952","ENSG00000105639.20","JAK3",1579,18.2202,4.7986,4.5753,"OK"
"TCGA-KIRC","TCGA-B8-5551-01A-01R-1541-07","TCGA-B8-5551","Primary Tumor","71b8a9c9-4822-4b40-be0b-0c06b485975a","ENSG00000105639.20","JAK3",4053,33.8568,12.2843,13.0764,"OK"
"TCGA-KIRC","TCGA-B0-4843-01A-01R-1277-07","TCGA-B0-4843","Primary Tumor","90dddb30-1084-4127-b1fe-42ccbece28d5","ENSG00000105639.20","JAK3",1923,14.8414,6.8755,8.9301,"OK"
"TCGA-KIRC","TCGA-B0-4696-01A-01R-1277-07","TCGA-B0-4696","Primary Tumor","86fef024-a657-476b-89c5-adb5477597ea","ENSG00000105639.20","JAK3",470,6.6375,1.6814,1.8257,"OK"
"TCGA-KIRC","TCGA-AK-3444-01A-02R-1325-07","TCGA-AK-3444","Primary Tumor","2b0106c5-7e32-423b-957f-06c9f2e7751b","ENSG00000105639.20","JAK3",907,3.0526,0.9704,1.0283,"OK"
"TCGA-KIRC","TCGA-AK-3461-01A-02R-1277-07","TCGA-AK-3461","Primary Tumor","1bce44b6-268e-4858-8b49-747045752331","ENSG00000105639.20","JAK3",1268,15.6253,4.4138,4.4236,"OK"
"TCGA-KIRC","TCGA-CJ-5676-01A-11R-1541-07","TCGA-CJ-5676","Primary Tumor","9bb09a78-1bcb-43af-8cd9-d0adee31d5d4","ENSG00000105639.20","JAK3",2155,16.6638,6.9843,8.837,"OK"
"TCGA-KIRC","TCGA-B0-5706-11A-01R-1541-07","TCGA-B0-5706","Solid Tissue Normal","6054b034-7dfc-4bb6-973f-ab26ff94c578","ENSG00000105639.20","JAK3",163,1.2186,0.4858,0.5294,"OK"
"TCGA-KIRC","TCGA-CJ-4868-01A-01R-1305-07","TCGA-CJ-4868","Primary Tumor","a5f24f1a-a847-41da-a4ad-9f55b12ce08e","ENSG00000105639.20","JAK3",2225,23.8485,7.237,7.8907,"OK"
"TCGA-KIRC","TCGA-A3-3326-01A-01R-0864-07","TCGA-A3-3326","Primary Tumor","5e794eb4-35eb-4932-9cae-8130fd8b5804","ENSG00000105639.20","JAK3",805,16.0044,5.3239,5.2234,"OK"
"TCGA-KIRC","TCGA-CJ-5679-11A-01R-1541-07","TCGA-CJ-5679","Solid Tissue Normal","24f43a2c-0df0-464c-a4ef-80be1aa203df","ENSG00000105639.20","JAK3",684,4.9182,1.5962,1.5739,"OK"
"TCGA-KIRC","TCGA-B0-5113-01A-01R-1420-07","TCGA-B0-5113","Primary Tumor","ff07dd5a-7b2d-47ed-8a6b-400b3c5c8db4","ENSG00000105639.20","JAK3",2025,17.2307,4.8097,4.8781,"OK"
"TCGA-KIRC","TCGA-CJ-5679-01A-11R-1541-07","TCGA-CJ-5679","Primary Tumor","c909d244-ad90-42b8-8cb9-b12a878bdbfa","ENSG00000105639.20","JAK3",2047,15.6755,6.5625,8.4457,"OK"
"TCGA-KIRC","TCGA-B0-5115-01A-01R-1420-07","TCGA-B0-5115","Primary Tumor","8d2de4ab-6e9a-40e6-b9ec-8c3c78e7f19c","ENSG00000105639.20","JAK3",891,7.8539,2.2391,2.266,"OK"
"TCGA-KIRC","TCGA-BP-4787-01A-01R-1305-07","TCGA-BP-4787","Primary Tumor","68aef922-b430-4183-baf0-fd980deaeaa0","ENSG00000105639.20","JAK3",2258,20.0194,6.3723,7.4766,"OK"
"TCGA-KIRC","TCGA-CW-5589-01A-01R-1541-07","TCGA-CW-5589","Primary Tumor","aa2b77af-1803-4f20-8a29-5fa8c40c319a","ENSG00000105639.20","JAK3",1039,9.7444,2.7562,2.7876,"OK"
"TCGA-KIRC","TCGA-B4-5838-01A-11R-1672-07","TCGA-B4-5838","Primary Tumor","5013520a-e7b1-4171-865c-f5a624741432","ENSG00000105639.20","JAK3",510,5.6405,1.5216,1.5862,"OK"
"TCGA-KIRC","TCGA-B0-5700-01A-11R-1541-07","TCGA-B0-5700","Primary Tumor","378d47c4-4eda-40d5-ae71-6601a9e63191","ENSG00000105639.20","JAK3",862,8.8484,3.0509,3.4775,"OK"
"TCGA-KIRC","TCGA-A3-A6NL-01A-11R-A33J-07","TCGA-A3-A6NL","Primary Tumor","5cbfa01a-86a9-467e-9efa-7ae47bce3587","ENSG00000105639.20","JAK3",1202,14.6465,3.8427,3.762,"OK"
"TCGA-KIRC","TCGA-B8-5550-01A-01R-1541-07","TCGA-B8-5550","Primary Tumor","0897b313-4bb5-4b3c-8146-6b90b58b904c","ENSG00000105639.20","JAK3",772,9.8619,2.667,2.8181,"OK"
"TCGA-KIRC","TCGA-CZ-5455-01A-01R-1503-07","TCGA-CZ-5455","Primary Tumor","ab53ebb6-2f7e-42ed-a46a-b2a541472fe7","ENSG00000105639.20","JAK3",2780,17.6622,4.6966,4.6515,"OK"
"TCGA-KIRC","TCGA-CJ-4870-01A-01R-1305-07","TCGA-CJ-4870","Primary Tumor","5eae461a-399f-4f2b-ab9a-e92aba32ce14","ENSG00000105639.20","JAK3",278,2.3216,0.8028,0.9194,"OK"
"TCGA-KIRC","TCGA-BP-4345-01A-01R-1289-07","TCGA-BP-4345","Primary Tumor","714163fc-e8ac-44f4-9ea6-5ce42e628290","ENSG00000105639.20","JAK3",2803,20.6076,6.9759,8.3349,"OK"
"TCGA-KIRC","TCGA-A3-3346-01A-01R-1766-07","TCGA-A3-3346","Primary Tumor","d5f6a32f-e1b7-4e45-ad6b-c97ade3b1294","ENSG00000105639.20","JAK3",2501,21.4328,6.5464,8.0767,"OK"
"TCGA-KIRC","TCGA-CZ-5986-11A-01R-1672-07","TCGA-CZ-5986","Solid Tissue Normal","255d2ed8-2b59-486a-bfe2-0ba938b9aeb6","ENSG00000105639.20","JAK3",128,1.0576,0.4089,0.4371,"OK"
"TCGA-KIRC","TCGA-A3-3387-01A-01R-1541-07","TCGA-A3-3387","Primary Tumor","c8c7259b-9f5e-4dfc-b915-d98b02eba28b","ENSG00000105639.20","JAK3",2668,22.6273,6.2065,6.207,"OK"
"TCGA-KIRC","TCGA-B8-5549-01A-01R-1541-07","TCGA-B8-5549","Primary Tumor","bddf0976-c04a-4391-b302-732051d506c5","ENSG00000105639.20","JAK3",1407,12.6739,3.7372,4.0066,"OK"
"TCGA-KIRC","TCGA-CZ-5451-11A-01R-1503-07","TCGA-CZ-5451","Solid Tissue Normal","fc3d1c27-2956-4d74-991c-fc35d5c9ecbd","ENSG00000105639.20","JAK3",150,0.8602,0.2973,0.3231,"OK"
"TCGA-KIRC","TCGA-CJ-4899-01A-01R-1334-07","TCGA-CJ-4899","Primary Tumor","cd18a3e0-c431-478a-b5fa-4b75a17a33a7","ENSG00000105639.20","JAK3",2185,16.1372,4.2846,4.2137,"OK"
"TCGA-KIRC","TCGA-CZ-5451-01A-01R-1503-07","TCGA-CZ-5451","Primary Tumor","5cd2f5f2-1325-454e-94a3-253d475205ef","ENSG00000105639.20","JAK3",391,4.0786,1.2324,1.2519,"OK"
"TCGA-KIRC","TCGA-B0-4834-01A-01R-1305-07","TCGA-B0-4834","Primary Tumor","1317fb5d-608b-4c79-8198-f2ec68766224","ENSG00000105639.20","JAK3",133,0.7479,0.3507,0.431,"OK"
"TCGA-KIRC","TCGA-CZ-4861-01A-01R-1305-07","TCGA-CZ-4861","Primary Tumor","342bcdf8-2b01-45b8-9bb7-48f151345ac2","ENSG00000105639.20","JAK3",1604,11.3322,3.7864,4.4108,"OK"
"TCGA-KIRC","TCGA-BP-4353-01A-02R-1289-07","TCGA-BP-4353","Primary Tumor","3c0ebda3-32a1-43ca-9b7b-0cb4c8caa33f","ENSG00000105639.20","JAK3",1661,16.1786,4.4331,4.614,"OK"
"TCGA-KIRC","TCGA-BP-4775-01A-01R-1289-07","TCGA-BP-4775","Primary Tumor","df48958f-3172-45ec-a6fb-88fc66ff6ae4","ENSG00000105639.20","JAK3",1172,10.2652,2.9358,2.8956,"OK"
"TCGA-KIRC","TCGA-BP-4342-01A-01R-1289-07","TCGA-BP-4342","Primary Tumor","fff384b3-f8cc-4754-9860-74863ff3cc23","ENSG00000105639.20","JAK3",3250,24.1419,7.2606,8.2138,"OK"
"TCGA-KIRC","TCGA-CJ-6030-11A-01R-1672-07","TCGA-CJ-6030","Solid Tissue Normal","a2c1332c-f9e9-4d41-bad5-e58ebf809800","ENSG00000105639.20","JAK3",396,2.1045,0.7653,0.8369,"OK"
"TCGA-KIRC","TCGA-CJ-6030-01A-11R-1672-07","TCGA-CJ-6030","Primary Tumor","3a9cb52e-6bc0-475c-9eee-230527a3e305","ENSG00000105639.20","JAK3",4604,31.7576,10.5748,10.8701,"OK"
"TCGA-KIRC","TCGA-CJ-4891-01A-01R-1305-07","TCGA-CJ-4891","Primary Tumor","2b2ee0d4-4834-47a8-8362-6e95d83919ad","ENSG00000105639.20","JAK3",1886,10.3249,4.6203,6.493,"OK"
"TCGA-KIRC","TCGA-B0-4712-11A-02R-1503-07","TCGA-B0-4712","Solid Tissue Normal","0498e4e5-f3cc-4fa5-9686-099ab9e435f4","ENSG00000105639.20","JAK3",512,3.1301,1.0059,1.0299,"OK"
"TCGA-KIRC","TCGA-BP-4994-01A-01R-1334-07","TCGA-BP-4994","Primary Tumor","ce71f29f-134d-4749-bf42-c9620e5c8651","ENSG00000105639.20","JAK3",833,4.1783,1.4239,1.5648,"OK"
"TCGA-KIRC","TCGA-B0-5693-01A-11R-1541-07","TCGA-B0-5693","Primary Tumor","192e08f8-1c39-462a-8762-7e2c7f4d5eb0","ENSG00000105639.20","JAK3",520,5.5314,1.516,1.4444,"OK"
"TCGA-KIRC","TCGA-DV-5567-01A-01R-1541-07","TCGA-DV-5567","Primary Tumor","d1280122-4cf1-4e12-9783-4a7038a28ac0","ENSG00000105639.20","JAK3",1089,10.0825,2.4983,2.527,"OK"
"TCGA-KIRC","TCGA-A3-3343-01A-01R-0864-07","TCGA-A3-3343","Primary Tumor","409aef9c-9085-4e66-a304-fc2aaabaf0d7","ENSG00000105639.20","JAK3",1057,8.769,2.7348,2.7736,"OK"
"TCGA-KIRC","TCGA-BP-5178-01A-01R-1426-07","TCGA-BP-5178","Primary Tumor","c0a56cd2-b888-4ced-9f5c-0e450d539045","ENSG00000105639.20","JAK3",4250,18.6339,9.1439,13.5631,"OK"
"TCGA-KIRC","TCGA-B8-5162-01A-01R-1420-07","TCGA-B8-5162","Primary Tumor","dd32c44d-eaf7-4739-94aa-430be880964d","ENSG00000105639.20","JAK3",2337,13.7054,6.1053,6.6444,"OK"
"TCGA-KIRC","TCGA-B8-4148-01A-02R-1325-07","TCGA-B8-4148","Primary Tumor","6d1cfff6-d608-4ae2-ab75-9dd095323a40","ENSG00000105639.20","JAK3",2430,23.9291,6.8421,6.3323,"OK"
"TCGA-KIRC","TCGA-A3-3358-01A-01R-1541-07","TCGA-A3-3358","Primary Tumor","7af3ee8b-cb9e-47b9-9ddb-16006b20cb17","ENSG00000105639.20","JAK3",2724,15.0349,5.6299,6.2748,"OK"
"TCGA-KIRC","TCGA-CZ-4864-11A-01R-1503-07","TCGA-CZ-4864","Solid Tissue Normal","5d9c87af-9ac3-42a7-a0c3-84a490957188","ENSG00000105639.20","JAK3",251,1.2499,0.5059,0.6215,"OK"
"TCGA-KIRC","TCGA-A3-3358-11A-01R-1541-07","TCGA-A3-3358","Solid Tissue Normal","ca47a7ca-d9aa-4140-a74b-4a1c75fe9ad9","ENSG00000105639.20","JAK3",171,1.2857,0.5318,0.6375,"OK"
"TCGA-KIRC","TCGA-BP-4799-01A-01R-1305-07","TCGA-BP-4799","Primary Tumor","1078f9da-8238-45d4-ac09-a4b5d3b75743","ENSG00000105639.20","JAK3",1572,7.862,4.3813,7.2391,"OK"
"TCGA-KIRC","TCGA-AK-3447-01A-01R-1766-07","TCGA-AK-3447","Primary Tumor","f6b85b88-29c7-4722-86f1-0c4c5fa0b819","ENSG00000105639.20","JAK3",37,0.2281,0.1281,0.2687,"OK"
"TCGA-KIRC","TCGA-AK-3450-01A-02R-1277-07","TCGA-AK-3450","Primary Tumor","80ef1b28-350f-4ca8-8da5-a5afcaa0f2b8","ENSG00000105639.20","JAK3",394,3.6128,1.0829,1.0878,"OK"
"TCGA-KIRC","TCGA-AK-3436-01A-02R-1325-07","TCGA-AK-3436","Primary Tumor","c51b2e7b-b9e7-44a5-b09f-ba3377f1fc5e","ENSG00000105639.20","JAK3",1692,14.6575,4.8854,6.3757,"OK"
"TCGA-KIRC","TCGA-AK-3427-01A-01R-0864-07","TCGA-AK-3427","Primary Tumor","d1e1f6c5-e3af-418c-89ed-8b68f8157f36","ENSG00000105639.20","JAK3",22,0.1371,0.061,0.0986,"OK"
"TCGA-KIRC","TCGA-BP-5168-01A-01R-1420-07","TCGA-BP-5168","Primary Tumor","8eb67e14-ab2d-4d8c-a945-fbdc6ad6a7be","ENSG00000105639.20","JAK3",791,7.1917,2.4338,2.576,"OK"
"TCGA-KIRC","TCGA-B0-5691-11A-01R-1541-07","TCGA-B0-5691","Solid Tissue Normal","bdcb4d2f-7d86-4a59-8dbd-8b7300b45b72","ENSG00000105639.20","JAK3",1138,6.1649,2.1462,2.2641,"OK"
"TCGA-KIRC","TCGA-B0-5698-01A-11R-1672-07","TCGA-B0-5698","Primary Tumor","02669516-0c84-46b4-9ff1-ab147ff1ddcc","ENSG00000105639.20","JAK3",1247,8.5541,2.8771,3.0804,"OK"
"TCGA-KIRC","TCGA-BP-4164-01A-02R-1325-07","TCGA-BP-4164","Primary Tumor","5acfa9e0-c339-40aa-ab9f-0492fbc6db91","ENSG00000105639.20","JAK3",511,7.0236,2.1001,2.0891,"OK"
"TCGA-KIRC","TCGA-DV-5569-01A-01R-1541-07","TCGA-DV-5569","Primary Tumor","34a71e25-c1fa-4f7a-9407-600964534fc5","ENSG00000105639.20","JAK3",1607,13.7422,4.1086,4.3785,"OK"
"TCGA-KIRC","TCGA-CJ-5683-01A-11R-1541-07","TCGA-CJ-5683","Primary Tumor","cfcc7db1-9369-4151-9f31-2d7ef06f8ea3","ENSG00000105639.20","JAK3",1065,9.0271,3.1127,3.4016,"OK"
"TCGA-KIRC","TCGA-B2-5635-01A-01R-A277-07","TCGA-B2-5635","Primary Tumor","ebd01ba8-06cd-417a-b41d-05379e430fd2","ENSG00000105639.20","JAK3",1578,11.5177,4.9829,4.731,"OK"
"TCGA-KIRC","TCGA-CZ-5984-11A-01R-1672-07","TCGA-CZ-5984","Solid Tissue Normal","18913801-b38a-4439-8b34-25a7138e8fdd","ENSG00000105639.20","JAK3",342,1.9953,0.8059,0.8709,"OK"
"TCGA-KIRC","TCGA-CJ-4871-01A-01R-1305-07","TCGA-CJ-4871","Primary Tumor","3629b10d-fb7e-47a0-b2d2-4320de98fa17","ENSG00000105639.20","JAK3",1747,13.9503,4.3165,4.829,"OK"
"TCGA-KIRC","TCGA-BP-5195-01A-02R-1426-07","TCGA-BP-5195","Primary Tumor","cbabaf06-c15c-4655-a6c2-89a523ec7a9e","ENSG00000105639.20","JAK3",1345,9.3302,2.9837,3.2179,"OK"
"TCGA-KIRC","TCGA-B4-5836-01A-11R-1672-07","TCGA-B4-5836","Primary Tumor","b766e689-e3ff-4d0c-8eb0-d81c1df638d4","ENSG00000105639.20","JAK3",1553,14.5336,3.7645,3.7046,"OK"
"TCGA-KIRC","TCGA-AK-3434-01A-02R-1277-07","TCGA-AK-3434","Primary Tumor","adc843d6-31ae-4803-ace4-48d1c198a8bb","ENSG00000105639.20","JAK3",559,5.8816,2.1119,2.3058,"OK"
"TCGA-KIRC","TCGA-A3-A8OW-01A-11R-A37O-07","TCGA-A3-A8OW","Primary Tumor","00ddbdd1-f29d-438b-820b-aacb111a3ec4","ENSG00000105639.20","JAK3",600,6.4098,1.7848,1.6854,"OK"
"TCGA-KIRC","TCGA-CJ-4905-01A-02R-1426-07","TCGA-CJ-4905","Primary Tumor","9c146666-fd40-4251-9b57-ee537addac17","ENSG00000105639.20","JAK3",564,4.4459,1.1607,1.2079,"OK"
"TCGA-KIRC","TCGA-CJ-4893-01A-01R-1305-07","TCGA-CJ-4893","Primary Tumor","0fbdc947-5a9e-47de-b4fa-bbbf1ba4fd6b","ENSG00000105639.20","JAK3",1177,8.3637,2.5445,2.6252,"OK"
"TCGA-KIRC","TCGA-CZ-5985-11A-01R-1672-07","TCGA-CZ-5985","Solid Tissue Normal","2fb6d7bd-f6df-45a4-b8a7-8de33119d52f","ENSG00000105639.20","JAK3",46,0.3883,0.174,0.2106,"OK"
"TCGA-KIRC","TCGA-DV-A4VZ-01A-11R-A266-07","TCGA-DV-A4VZ","Primary Tumor","db9d1bc8-9c20-4fbd-bfac-cf1faf1cad11","ENSG00000105639.20","JAK3",1761,15.8621,5.5735,6.6552,"OK"
"TCGA-KIRC","TCGA-CZ-5985-01A-11R-1672-07","TCGA-CZ-5985","Primary Tumor","69c0795b-d68f-4262-9e00-39eff5b66814","ENSG00000105639.20","JAK3",2092,17.1575,4.8062,4.9498,"OK"
"TCGA-KIRC","TCGA-B0-5109-01A-02R-1420-07","TCGA-B0-5109","Primary Tumor","5474fa69-b83c-44b9-8e1b-1b16406a42ed","ENSG00000105639.20","JAK3",3080,22.0618,9.1967,9.6222,"OK"
"TCGA-KIRC","TCGA-CJ-4882-01A-02R-1426-07","TCGA-CJ-4882","Primary Tumor","a936147d-36de-4749-9f38-c80e955c7186","ENSG00000105639.20","JAK3",4338,40.1163,16.4021,20.2394,"OK"
"TCGA-KIRC","TCGA-B8-5552-01B-11R-1672-07","TCGA-B8-5552","Primary Tumor","f18443d3-f207-4c05-9738-d70e10d60cfc","ENSG00000105639.20","JAK3",1835,16.1507,4.2139,4.1323,"OK"
"TCGA-KIRC","TCGA-B0-5402-01A-01R-1503-07","TCGA-B0-5402","Primary Tumor","7b3da303-63a6-4bd7-ab94-cf6e38dfe1e0","ENSG00000105639.20","JAK3",918,5.8376,1.7998,1.9602,"OK"
"TCGA-KIRC","TCGA-BP-4995-01A-01R-1334-07","TCGA-BP-4995","Primary Tumor","7c7bfa90-8754-4170-b009-ba858bddcb38","ENSG00000105639.20","JAK3",1014,5.2938,1.7698,1.8787,"OK"
"TCGA-KIRC","TCGA-B0-5402-11A-01R-1503-07","TCGA-B0-5402","Solid Tissue Normal","bf080139-5562-4d85-8a56-19bc15e80357","ENSG00000105639.20","JAK3",1150,6.28,2.4057,2.6886,"OK"
"TCGA-KIRC","TCGA-B0-4821-01A-01R-1503-07","TCGA-B0-4821","Primary Tumor","ba209e1e-87f1-47a9-a858-d60953ef4528","ENSG00000105639.20","JAK3",4621,32.1042,12.0545,14.747,"OK"
"TCGA-KIRC","TCGA-AK-3440-01A-02R-1277-07","TCGA-AK-3440","Primary Tumor","3b473c49-9140-4d1d-b9f9-0c9056e93d8a","ENSG00000105639.20","JAK3",255,1.4901,0.6281,0.8127,"OK"
"TCGA-KIRC","TCGA-B0-5712-01A-11R-1672-07","TCGA-B0-5712","Primary Tumor","9ea5c78a-10b6-4e76-a588-4a169817d01c","ENSG00000105639.20","JAK3",1750,13.009,4.3812,4.716,"OK"
"TCGA-KIRC","TCGA-CZ-5463-01A-01R-1503-07","TCGA-CZ-5463","Primary Tumor","424b672b-e409-4b9c-821f-b9d16cc3f454","ENSG00000105639.20","JAK3",2792,15.3194,4.4042,4.2639,"OK"
"TCGA-KIRC","TCGA-CZ-5470-11A-01R-1503-07","TCGA-CZ-5470","Solid Tissue Normal","3537c794-46e2-4756-b1d5-f32896e24536","ENSG00000105639.20","JAK3",376,2.2998,0.7202,0.7281,"OK"
"TCGA-KIRC","TCGA-BP-4759-01A-01R-1289-07","TCGA-BP-4759","Primary Tumor","32fb5b1c-5eac-4afc-9eac-fdde0dfe60d8","ENSG00000105639.20","JAK3",527,2.6747,1.2753,1.7518,"OK"
"TCGA-KIRC","TCGA-CZ-5465-11A-01R-1503-07","TCGA-CZ-5465","Solid Tissue Normal","9c622d7a-d739-4d5d-824a-923414f13f6f","ENSG00000105639.20","JAK3",224,1.4305,0.4328,0.4208,"OK"
"TCGA-KIRC","TCGA-B0-5705-01A-11R-1541-07","TCGA-B0-5705","Primary Tumor","3f5f2871-02ed-48d4-9d26-e4fe823c7df0","ENSG00000105639.20","JAK3",727,5.3553,1.5321,1.5577,"OK"
"TCGA-KIRC","TCGA-B0-5699-01A-11R-1541-07","TCGA-B0-5699","Primary Tumor","d99b2ce2-38a1-4d13-b8dd-7db33bfd360a","ENSG00000105639.20","JAK3",1382,12.378,3.4773,3.5231,"OK"
"TCGA-KIRC","TCGA-B0-5705-11A-01R-1541-07","TCGA-B0-5705","Solid Tissue Normal","4ab7002a-08f8-4187-96cd-8f3183336a5a","ENSG00000105639.20","JAK3",298,1.6704,0.663,0.7539,"OK"
"TCGA-KIRC","TCGA-CZ-5456-01A-01R-1503-07","TCGA-CZ-5456","Primary Tumor","040e6555-b1a3-43ca-ae2b-a972fc01fa19","ENSG00000105639.20","JAK3",2909,24.0474,7.4072,8.2161,"OK"
"TCGA-KIRC","TCGA-BP-5004-01A-01R-1334-07","TCGA-BP-5004","Primary Tumor","70060c00-5e4c-41f0-abff-f573881194aa","ENSG00000105639.20","JAK3",880,5.4702,1.6054,1.6396,"OK"
"TCGA-KIRC","TCGA-BP-4351-01A-01R-1289-07","TCGA-BP-4351","Primary Tumor","4850ae76-fede-466d-9362-c0d2e16335ad","ENSG00000105639.20","JAK3",1368,12.6591,3.989,4.2859,"OK"
"TCGA-KIRC","TCGA-CJ-4903-01A-01R-1426-07","TCGA-CJ-4903","Primary Tumor","5741a507-2543-4c6e-a927-2441813632b6","ENSG00000105639.20","JAK3",1732,9.942,3.523,3.8203,"OK"
"TCGA-KIRC","TCGA-CZ-5462-11A-01R-1503-07","TCGA-CZ-5462","Solid Tissue Normal","3de35a77-f963-45ff-bfad-a5f24dda75ef","ENSG00000105639.20","JAK3",329,1.6586,0.5222,0.5238,"OK"
"TCGA-KIRC","TCGA-B0-4836-01A-01R-1305-07","TCGA-B0-4836","Primary Tumor","5030b65c-c5f2-4bb8-afb6-1bd4c5b1abd4","ENSG00000105639.20","JAK3",2844,28.3752,9.0987,10.4661,"OK"
"TCGA-KIRC","TCGA-B0-5692-01A-11R-1541-07","TCGA-B0-5692","Primary Tumor","a379934c-2794-4a0f-b9f2-f029aa938f35","ENSG00000105639.20","JAK3",5625,45.6451,16.321,16.804,"OK"
"TCGA-KIRC","TCGA-A3-A6NI-01A-11R-A33J-07","TCGA-A3-A6NI","Primary Tumor","4cc1c81c-7e39-4d3a-a142-3f64698d6c24","ENSG00000105639.20","JAK3",1657,14.3942,4.2566,4.3592,"OK"
"TCGA-KIRC","TCGA-B0-4698-01A-01R-1503-07","TCGA-B0-4698","Primary Tumor","ab718baf-6521-4738-a8cc-44b7fabf4be1","ENSG00000105639.20","JAK3",3338,25.9622,7.3751,7.5906,"OK"
"TCGA-KIRC","TCGA-BP-4325-01A-02R-1289-07","TCGA-BP-4325","Primary Tumor","0f8d808c-2f62-4720-b32c-b5e76adab4ba","ENSG00000105639.20","JAK3",1520,12.0553,4.078,4.137,"OK"
"TCGA-KIRC","TCGA-BP-5183-01A-01R-1426-07","TCGA-BP-5183","Primary Tumor","b437c402-fc0d-4268-811e-d9a5a8280aca","ENSG00000105639.20","JAK3",1336,12.6055,4.0141,4.4669,"OK"
"TCGA-KIRC","TCGA-CW-6093-01A-11R-1672-07","TCGA-CW-6093","Primary Tumor","80156b04-f280-4915-8bc0-1667c178aa37","ENSG00000105639.20","JAK3",1106,10.2315,2.6867,2.5599,"OK"
"TCGA-KIRC","TCGA-A3-3306-01A-01R-0864-07","TCGA-A3-3306","Primary Tumor","c1215d68-5b15-44c3-9d25-73a77b0b5f31","ENSG00000105639.20","JAK3",1801,22.2049,6.745,6.9355,"OK"
"TCGA-KIRC","TCGA-BP-4982-01A-01R-1334-07","TCGA-BP-4982","Primary Tumor","5d803708-5262-42a8-a390-71a3d800347d","ENSG00000105639.20","JAK3",2266,16.3258,4.3714,4.2638,"OK"
"TCGA-KIRC","TCGA-B0-5099-01A-01R-1420-07","TCGA-B0-5099","Primary Tumor","ace1e7fa-7e2f-4bcc-a2cb-afb7f321ec1d","ENSG00000105639.20","JAK3",648,5.2384,1.747,1.8103,"OK"
"TCGA-KIRC","TCGA-CJ-4872-01A-01R-1305-07","TCGA-CJ-4872","Primary Tumor","726754a2-6158-4eae-a2ce-5f880d33823e","ENSG00000105639.20","JAK3",2262,15.6771,5.6798,6.6766,"OK"
"TCGA-KIRC","TCGA-A3-3370-01A-02R-1420-07","TCGA-A3-3370","Primary Tumor","ad0887f1-524a-4351-9ec3-8cbd380bbf9c","ENSG00000105639.20","JAK3",3526,23.4684,6.703,6.7588,"OK"
"TCGA-KIRC","TCGA-A3-A8OX-01A-11R-A37O-07","TCGA-A3-A8OX","Primary Tumor","b9a7cd9a-ff3d-4862-a03b-71f60e42ddea","ENSG00000105639.20","JAK3",1769,15.5264,4.3586,4.3099,"OK"
"TCGA-KIRC","TCGA-MM-A564-01A-11R-A266-07","TCGA-MM-A564","Primary Tumor","f13427f3-3d78-4fc1-9523-64b4ae583494","ENSG00000105639.20","JAK3",1694,14.2907,6.4321,7.8714,"OK"
"TCGA-KIRC","TCGA-B0-4688-01A-01R-1277-07","TCGA-B0-4688","Primary Tumor","0c1c9170-9092-449e-afc2-0ef1d28ae07e","ENSG00000105639.20","JAK3",2968,29.6658,7.8018,8.1967,"OK"
"TCGA-KIRC","TCGA-CJ-4897-01A-03R-1426-07","TCGA-CJ-4897","Primary Tumor","c551e586-8040-47d7-928b-fe6b242ed81f","ENSG00000105639.20","JAK3",748,4.1447,1.288,1.4062,"OK"
"TCGA-KIRC","TCGA-B8-5164-01A-01R-1420-07","TCGA-B8-5164","Primary Tumor","d70aa630-d9c6-49e0-858b-a5a8e268a92b","ENSG00000105639.20","JAK3",2874,22.3007,5.9841,5.9353,"OK"
"TCGA-KIRC","TCGA-GK-A6C7-01A-11R-A33J-07","TCGA-GK-A6C7","Primary Tumor","cac6d56b-22df-46a8-b98f-f59fa9257f5e","ENSG00000105639.20","JAK3",904,8.6656,2.1735,2.0753,"OK"
