"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status","Gene","log2TPM1"
"TCGA-KIRC","TCGA-BP-4977-01A-01R-1334-07","TCGA-BP-4977","Primary Tumor","3bca5269-8bb3-4826-bc22-e7b068853f45","ENSG00000133216.17","EPHB2",425,1.289,0.4579,0.5096,"OK","EPHB2",1.1947174628936
"TCGA-KIRC","TCGA-BP-4981-01A-01R-1334-07","TCGA-BP-4981","Primary Tumor","b65b4ebc-e8b9-4926-8761-56b99fbd9e9a","ENSG00000133216.17","EPHB2",158,0.456,0.2275,0.3283,"OK","EPHB2",0.542010355536609
"TCGA-KIRC","TCGA-CJ-5675-01A-11R-1541-07","TCGA-CJ-5675","Primary Tumor","2faa29c8-49e9-4fda-baea-f73583f3a27f","ENSG00000133216.17","EPHB2",668,3.0076,0.896,0.9293,"OK","EPHB2",2.00273851980693
"TCGA-KIRC","TCGA-B0-4845-01A-01R-1277-07","TCGA-B0-4845","Primary Tumor","633fef2c-c9ce-4b76-ae7b-0dfcc4123a6f","ENSG00000133216.17","EPHB2",76,0.3606,0.1278,0.1363,"OK","EPHB2",0.444242994222485
"TCGA-KIRC","TCGA-B2-4101-01A-02R-1277-07","TCGA-B2-4101","Primary Tumor","27023402-b661-4cda-98ef-f9b68b3f8c59","ENSG00000133216.17","EPHB2",422,2.1256,0.6701,0.6817,"OK","EPHB2",1.64413316063422
"TCGA-KIRC","TCGA-B4-5377-01A-01R-1503-07","TCGA-B4-5377","Primary Tumor","c0dc2255-258a-463b-bd10-f6ee1771860d","ENSG00000133216.17","EPHB2",625,2.5021,0.6534,0.6271,"OK","EPHB2",1.80822027950086
"TCGA-KIRC","TCGA-BP-4961-01A-01R-1334-07","TCGA-BP-4961","Primary Tumor","563b7a76-4875-41e3-a39f-c36f4476c159","ENSG00000133216.17","EPHB2",244,0.9364,0.2498,0.2542,"OK","EPHB2",0.953376999311406
"TCGA-KIRC","TCGA-CJ-5677-11A-01R-1541-07","TCGA-CJ-5677","Solid Tissue Normal","5df50268-5981-49b7-8604-1dfe1af21cb9","ENSG00000133216.17","EPHB2",779,2.8165,1.0313,1.1023,"OK","EPHB2",1.9322501913294
"TCGA-KIRC","TCGA-CJ-5677-01A-11R-1541-07","TCGA-CJ-5677","Primary Tumor","e47ee1c9-13c8-4c78-b1d6-8a6795bebee8","ENSG00000133216.17","EPHB2",733,3.7165,1.2931,1.5442,"OK","EPHB2",2.23771666769931
"TCGA-KIRC","TCGA-6D-AA2E-01A-11R-A37O-07","TCGA-6D-AA2E","Primary Tumor","44dade70-3ecc-4be0-88a8-772cb763d5bb","ENSG00000133216.17","EPHB2",179,0.9471,0.3658,0.3878,"OK","EPHB2",0.961326980513933
"TCGA-KIRC","TCGA-B8-5163-01A-01R-1420-07","TCGA-B8-5163","Primary Tumor","39c94a70-a68c-405c-bfbf-9675fbb1411a","ENSG00000133216.17","EPHB2",1378,4.8925,1.3274,1.5187,"OK","EPHB2",2.55887985347544
"TCGA-KIRC","TCGA-B0-5092-01A-01R-1420-07","TCGA-B0-5092","Primary Tumor","db99b502-b286-4b36-a0a5-28b6b413b81a","ENSG00000133216.17","EPHB2",473,2.15,0.8257,0.9271,"OK","EPHB2",1.65535182861255
"TCGA-KIRC","TCGA-CZ-4857-01A-01R-1305-07","TCGA-CZ-4857","Primary Tumor","298544f7-b010-45cc-a518-619b8e04e4fc","ENSG00000133216.17","EPHB2",741,4.0057,1.2569,1.3822,"OK","EPHB2",2.3235718304826
"TCGA-KIRC","TCGA-B0-4703-01A-01R-1277-07","TCGA-B0-4703","Primary Tumor","a09990aa-76c9-4041-a2f5-317be4c5ab09","ENSG00000133216.17","EPHB2",2817,15.8666,3.9899,4.2295,"OK","EPHB2",4.07609727672258
"TCGA-KIRC","TCGA-BP-4974-01A-01R-1334-07","TCGA-BP-4974","Primary Tumor","4ab781c9-0569-4b74-b233-a8d898392f66","ENSG00000133216.17","EPHB2",214,0.7143,0.2015,0.2058,"OK","EPHB2",0.777619601072133
"TCGA-KIRC","TCGA-BP-5001-01A-01R-1334-07","TCGA-BP-5001","Primary Tumor","03c6d5d2-1a33-4ae7-9421-f43b14fc97bd","ENSG00000133216.17","EPHB2",69,0.2118,0.1023,0.1342,"OK","EPHB2",0.277151610677493
"TCGA-KIRC","TCGA-AK-3458-01A-01R-1503-07","TCGA-AK-3458","Primary Tumor","4bc67f13-2c7c-4be8-8bfe-1c2fffecf694","ENSG00000133216.17","EPHB2",39,0.2101,0.0759,0.0956,"OK","EPHB2",0.275126273568355
"TCGA-KIRC","TCGA-B0-4846-01A-01R-1277-07","TCGA-B0-4846","Primary Tumor","396123b0-8914-42db-a9f3-4fdf987c5faf","ENSG00000133216.17","EPHB2",334,1.6528,0.4642,0.4589,"OK","EPHB2",1.4075159119463
"TCGA-KIRC","TCGA-BP-4161-01A-02R-1325-07","TCGA-BP-4161","Primary Tumor","e1beebe9-dc24-4f9d-a89f-87001fcf25c7","ENSG00000133216.17","EPHB2",420,1.8362,0.59,0.5837,"OK","EPHB2",1.50395927053036
"TCGA-KIRC","TCGA-BP-4964-01A-01R-1334-07","TCGA-BP-4964","Primary Tumor","00174492-1adc-4310-8147-a622befbb466","ENSG00000133216.17","EPHB2",253,0.7785,0.2744,0.3113,"OK","EPHB2",0.830660974399763
"TCGA-KIRC","TCGA-BP-4769-01A-01R-1289-07","TCGA-BP-4769","Primary Tumor","c69d9c36-61e3-4985-b17b-b64bd7ed3821","ENSG00000133216.17","EPHB2",168,1.0013,0.2561,0.2535,"OK","EPHB2",1.00093744713925
"TCGA-KIRC","TCGA-BP-4797-01A-01R-1305-07","TCGA-BP-4797","Primary Tumor","1164d793-7d50-42c9-9b8c-74affd93964d","ENSG00000133216.17","EPHB2",766,2.455,0.8465,0.9499,"OK","EPHB2",1.78868571061353
"TCGA-KIRC","TCGA-T7-A92I-01A-11R-A37O-07","TCGA-T7-A92I","Primary Tumor","1263f317-119b-428c-96b1-c187e54bb275","ENSG00000133216.17","EPHB2",188,0.8278,0.2311,0.2234,"OK","EPHB2",0.870108217664178
"TCGA-KIRC","TCGA-B0-4693-01A-01R-1277-07","TCGA-B0-4693","Primary Tumor","afb1e9c1-aa37-40d4-a2b0-5996c023d30b","ENSG00000133216.17","EPHB2",200,1.1172,0.3613,0.3578,"OK","EPHB2",1.08215755908543
"TCGA-KIRC","TCGA-B8-4143-01A-01R-1188-07","TCGA-B8-4143","Primary Tumor","fa927427-fa20-44d0-b574-81d99277be8a","ENSG00000133216.17","EPHB2",289,1.5612,0.5189,0.5407,"OK","EPHB2",1.35681991507599
"TCGA-KIRC","TCGA-B0-5697-01A-11R-1541-07","TCGA-B0-5697","Primary Tumor","98ca487a-a503-459a-8665-11a3caf8bce5","ENSG00000133216.17","EPHB2",1347,5.0911,1.5918,1.6723,"OK","EPHB2",2.60670278991163
"TCGA-KIRC","TCGA-B0-5697-11A-01R-1541-07","TCGA-B0-5697","Solid Tissue Normal","05aedbb7-c56c-4756-b8e8-302afaedcb4c","ENSG00000133216.17","EPHB2",401,1.7536,0.7075,0.7666,"OK","EPHB2",1.46131900249075
"TCGA-KIRC","TCGA-CJ-4876-01A-01R-1305-07","TCGA-CJ-4876","Primary Tumor","08e51a10-bb34-448d-bc76-c02834852933","ENSG00000133216.17","EPHB2",45,0.2032,0.0706,0.0736,"OK","EPHB2",0.266876472128188
"TCGA-KIRC","TCGA-BP-4763-01A-01R-1289-07","TCGA-BP-4763","Primary Tumor","578db3bb-5ca7-413d-a38b-79876d4b98ac","ENSG00000133216.17","EPHB2",126,0.6365,0.1869,0.1987,"OK","EPHB2",0.710613602382676
"TCGA-KIRC","TCGA-BP-4971-01A-01R-1334-07","TCGA-BP-4971","Primary Tumor","6b95e135-1a51-4d0c-bd2c-ab55273a3eb7","ENSG00000133216.17","EPHB2",278,0.7239,0.318,0.3945,"OK","EPHB2",0.785676088992904
"TCGA-KIRC","TCGA-AS-3777-01A-01R-0864-07","TCGA-AS-3777","Primary Tumor","d9979174-ee0c-42bb-b928-a4f642845db7","ENSG00000133216.17","EPHB2",219,0.5171,0.2514,0.4457,"OK","EPHB2",0.601316184298991
"TCGA-KIRC","TCGA-B0-4833-01A-01R-1305-07","TCGA-B0-4833","Primary Tumor","fa7f749b-6c8e-4052-8196-fd91d52e67f1","ENSG00000133216.17","EPHB2",147,0.7696,0.3327,0.3748,"OK","EPHB2",0.823423290685258
"TCGA-KIRC","TCGA-A3-3323-01A-02R-1325-07","TCGA-A3-3323","Primary Tumor","8ebdb262-631c-4ac0-af24-16dca92d8c45","ENSG00000133216.17","EPHB2",515,3.2358,0.9526,0.9753,"OK","EPHB2",2.08263447180901
"TCGA-KIRC","TCGA-B8-5158-01A-01R-1420-07","TCGA-B8-5158","Primary Tumor","88aade97-0051-480d-be54-bce61b4e5b91","ENSG00000133216.17","EPHB2",754,3.0687,0.8637,0.9507,"OK","EPHB2",2.02456790919802
"TCGA-KIRC","TCGA-BP-4167-01A-02R-1325-07","TCGA-BP-4167","Primary Tumor","d19fa0dd-5832-46a8-a7a0-142075684a55","ENSG00000133216.17","EPHB2",411,1.534,0.7109,0.9289,"OK","EPHB2",1.34141652447872
"TCGA-KIRC","TCGA-BP-4163-01A-02R-1325-07","TCGA-BP-4163","Primary Tumor","99b8979a-d55a-4c42-9df1-58c9a3f70a92","ENSG00000133216.17","EPHB2",440,2.9728,0.8815,0.9214,"OK","EPHB2",1.99015616662739
"TCGA-KIRC","TCGA-B0-5106-01A-01R-1420-07","TCGA-B0-5106","Primary Tumor","f4fbf55a-1a2a-458e-9223-921e2dc9352e","ENSG00000133216.17","EPHB2",434,1.9473,0.6643,0.7259,"OK","EPHB2",1.5593939170904
"TCGA-KIRC","TCGA-BP-4332-01A-01R-1289-07","TCGA-BP-4332","Primary Tumor","a059cc98-e8d4-4428-b326-ac59b5445f67","ENSG00000133216.17","EPHB2",169,0.783,0.2427,0.2389,"OK","EPHB2",0.834306702962908
"TCGA-KIRC","TCGA-B0-5084-01A-01R-1334-07","TCGA-B0-5084","Primary Tumor","8398a735-962c-4b4c-87b6-cf1e0a07ce91","ENSG00000133216.17","EPHB2",1222,3.8467,1.5288,1.8523,"OK","EPHB2",2.27700278563884
"TCGA-KIRC","TCGA-CZ-5452-11A-01R-1503-07","TCGA-CZ-5452","Solid Tissue Normal","01851b83-f8c4-4108-99c9-248fe29e39e9","ENSG00000133216.17","EPHB2",1498,6.7877,1.9793,1.9396,"OK","EPHB2",2.9611973092189
"TCGA-KIRC","TCGA-CZ-5452-01A-01R-1503-07","TCGA-CZ-5452","Primary Tumor","b2c3a163-384f-4246-880f-ae2caebf0d17","ENSG00000133216.17","EPHB2",439,1.762,0.6115,0.6628,"OK","EPHB2",1.46571331959596
"TCGA-KIRC","TCGA-B8-A54G-01A-11R-A266-07","TCGA-B8-A54G","Primary Tumor","c1873d0a-2c67-44c7-97ba-9a10cd7ed962","ENSG00000133216.17","EPHB2",684,4.3312,1.3159,1.2972,"OK","EPHB2",2.4144603058161
"TCGA-KIRC","TCGA-B2-5636-01A-02R-1541-07","TCGA-B2-5636","Primary Tumor","27918218-c6a5-4f1d-b25c-bdf08d4146bd","ENSG00000133216.17","EPHB2",208,1.4207,0.3198,0.3004,"OK","EPHB2",1.27542429563988
"TCGA-KIRC","TCGA-CW-5590-01A-01R-1541-07","TCGA-CW-5590","Primary Tumor","6f5c8394-3144-428a-a38d-eb39be4379b5","ENSG00000133216.17","EPHB2",269,1.1309,0.3528,0.3831,"OK","EPHB2",1.09146289115477
"TCGA-KIRC","TCGA-A3-3351-01A-02R-1325-07","TCGA-A3-3351","Primary Tumor","9f112190-6fc5-456b-a1f6-d7440529a66b","ENSG00000133216.17","EPHB2",556,3.6986,0.9685,0.9218,"OK","EPHB2",2.23223095382554
"TCGA-KIRC","TCGA-CJ-5672-01A-11R-1541-07","TCGA-CJ-5672","Primary Tumor","0666c919-fe81-415e-84ea-c782234e3aa0","ENSG00000133216.17","EPHB2",329,1.803,0.6856,0.7569,"OK","EPHB2",1.48697174437041
"TCGA-KIRC","TCGA-BP-4790-01A-01R-1305-07","TCGA-BP-4790","Primary Tumor","84541c24-ecb8-47a6-9e6f-45a6fe854d93","ENSG00000133216.17","EPHB2",472,2.8532,0.8073,0.7836,"OK","EPHB2",1.94605707089748
"TCGA-KIRC","TCGA-A3-A8OU-01A-11R-A37O-07","TCGA-A3-A8OU","Primary Tumor","56c82934-f740-406c-afad-f9d8bd17aff3","ENSG00000133216.17","EPHB2",172,0.9246,0.2769,0.2766,"OK","EPHB2",0.944558633869451
"TCGA-KIRC","TCGA-BP-4349-01A-01R-1289-07","TCGA-BP-4349","Primary Tumor","c35bcaa8-f2f8-4c08-af74-910f73e5bc94","ENSG00000133216.17","EPHB2",84,0.3091,0.1118,0.1214,"OK","EPHB2",0.388575306598427
"TCGA-KIRC","TCGA-B0-5104-01A-01R-1420-07","TCGA-B0-5104","Primary Tumor","f98a1953-c008-4ab9-a17e-be80b5fd43fe","ENSG00000133216.17","EPHB2",83,0.2785,0.0987,0.1052,"OK","EPHB2",0.354452160579562
"TCGA-KIRC","TCGA-B2-A4SR-01A-11R-A266-07","TCGA-B2-A4SR","Primary Tumor","fa994287-faa4-483c-8225-1d45a1d0d522","ENSG00000133216.17","EPHB2",190,1.129,0.3027,0.2829,"OK","EPHB2",1.09017594979021
"TCGA-KIRC","TCGA-B0-5399-01A-01R-1503-07","TCGA-B0-5399","Primary Tumor","6a1c052c-21bb-4688-96db-3d605b0fa93a","ENSG00000133216.17","EPHB2",312,1.4263,0.4359,0.4448,"OK","EPHB2",1.27875794359686
"TCGA-KIRC","TCGA-B8-4622-01A-02R-1277-07","TCGA-B8-4622","Primary Tumor","34fd315d-cfd8-4d85-8114-22311d55a1fc","ENSG00000133216.17","EPHB2",249,1.2215,0.4035,0.4196,"OK","EPHB2",1.15153414134792
"TCGA-KIRC","TCGA-BP-4776-01A-01R-1289-07","TCGA-BP-4776","Primary Tumor","ee6d69a8-5bb0-4271-b349-3bcad539b275","ENSG00000133216.17","EPHB2",45,0.2273,0.1041,0.1248,"OK","EPHB2",0.295487943059753
"TCGA-KIRC","TCGA-BP-4798-01A-01R-1305-07","TCGA-BP-4798","Primary Tumor","6b920c35-ec0c-4772-9163-a22f4cb27c9f","ENSG00000133216.17","EPHB2",1543,5.6167,2.1981,2.3975,"OK","EPHB2",2.72611186950122
"TCGA-KIRC","TCGA-B2-5641-11A-01R-1541-07","TCGA-B2-5641","Solid Tissue Normal","8c2d01a0-7df8-465a-9739-b25d96f98ddd","ENSG00000133216.17","EPHB2",1792,9.4036,3.0027,2.946,"OK","EPHB2",3.37901093127725
"TCGA-KIRC","TCGA-AK-3425-01A-02R-1277-07","TCGA-AK-3425","Primary Tumor","8bec131b-088c-41f6-95d1-3eece690b53f","ENSG00000133216.17","EPHB2",569,2.8688,0.9836,1.1317,"OK","EPHB2",1.95188614969967
"TCGA-KIRC","TCGA-BP-4334-01A-01R-1289-07","TCGA-BP-4334","Primary Tumor","1b242926-e8c1-4f9b-88fa-40211585207e","ENSG00000133216.17","EPHB2",435,1.618,0.9822,1.5132,"OK","EPHB2",1.38846509728315
"TCGA-KIRC","TCGA-B0-5695-01A-11R-1541-07","TCGA-B0-5695","Primary Tumor","a3cac4bf-4b70-4fc8-b0a5-8bda5b6d405c","ENSG00000133216.17","EPHB2",164,0.6819,0.1927,0.2015,"OK","EPHB2",0.750091930448653
"TCGA-KIRC","TCGA-CJ-6027-01A-11R-1672-07","TCGA-CJ-6027","Primary Tumor","46b3a547-c7a4-4499-9a77-29eb56f0a570","ENSG00000133216.17","EPHB2",417,1.492,0.5648,0.6207,"OK","EPHB2",1.31730406836191
"TCGA-KIRC","TCGA-CJ-4869-01A-02R-1426-07","TCGA-CJ-4869","Primary Tumor","2e5ca57e-8530-43b5-806f-8915d421552f","ENSG00000133216.17","EPHB2",522,1.6881,0.6199,0.7241,"OK","EPHB2",1.42658680880885
"TCGA-KIRC","TCGA-BP-5189-01A-02R-1426-07","TCGA-BP-5189","Primary Tumor","36513c94-fb14-4008-838a-13d23d609382","ENSG00000133216.17","EPHB2",524,1.579,0.4478,0.4896,"OK","EPHB2",1.36681177312713
"TCGA-KIRC","TCGA-BP-4760-01A-02R-1420-07","TCGA-BP-4760","Primary Tumor","9651c36d-8d1e-411a-9d5a-42550b73b426","ENSG00000133216.17","EPHB2",500,2.7343,0.6988,0.7109,"OK","EPHB2",1.90083783306135
"TCGA-KIRC","TCGA-BP-5201-01A-01R-1426-07","TCGA-BP-5201","Primary Tumor","902fddff-c332-4871-bf4e-c9fa0445f2a2","ENSG00000133216.17","EPHB2",281,0.9167,0.3526,0.4292,"OK","EPHB2",0.93862454546622
"TCGA-KIRC","TCGA-DV-5568-01A-01R-1541-07","TCGA-DV-5568","Primary Tumor","89bb336a-c128-4492-9109-e657f8f2011b","ENSG00000133216.17","EPHB2",274,1.1746,0.4012,0.4796,"OK","EPHB2",1.12075005333493
"TCGA-KIRC","TCGA-BP-4159-01A-02R-1289-07","TCGA-BP-4159","Primary Tumor","16574f32-3388-42a3-a5ca-9248e75fd522","ENSG00000133216.17","EPHB2",78,0.2897,0.1395,0.1836,"OK","EPHB2",0.367035516155009
"TCGA-KIRC","TCGA-CJ-4636-01A-02R-1325-07","TCGA-CJ-4636","Primary Tumor","617f7aad-7b59-4e20-8e1c-fa324cc1bef4","ENSG00000133216.17","EPHB2",473,2.144,0.8744,0.9815,"OK","EPHB2",1.65260121759652
"TCGA-KIRC","TCGA-B8-A54K-01A-11R-A33J-07","TCGA-B8-A54K","Primary Tumor","d1cd1a00-c44a-4581-ad07-e234303a65b9","ENSG00000133216.17","EPHB2",585,3.6053,0.9916,0.995,"OK","EPHB2",2.2032951399029
"TCGA-KIRC","TCGA-B2-4098-01A-02R-1325-07","TCGA-B2-4098","Primary Tumor","432ac91a-657b-4630-a5c8-0499aed1b13c","ENSG00000133216.17","EPHB2",366,1.6091,0.7581,0.9259,"OK","EPHB2",1.38355223995426
"TCGA-KIRC","TCGA-BP-4771-01A-01R-1289-07","TCGA-BP-4771","Primary Tumor","ed4e33b6-e610-40f6-a9cb-68d27b24b7ea","ENSG00000133216.17","EPHB2",889,2.9556,1.1744,1.269,"OK","EPHB2",1.9838965446023
"TCGA-KIRC","TCGA-BP-5199-01A-01R-1426-07","TCGA-BP-5199","Primary Tumor","d014104d-47ca-441c-9756-66672008cb14","ENSG00000133216.17","EPHB2",379,1.5113,0.4559,0.4876,"OK","EPHB2",1.32843438331255
"TCGA-KIRC","TCGA-B0-5691-01A-11R-1541-07","TCGA-B0-5691","Primary Tumor","b43e8a88-6ed9-4a7a-ade7-91f340ad5465","ENSG00000133216.17","EPHB2",480,4.1646,1.0596,0.9919,"OK","EPHB2",2.36865661620297
"TCGA-KIRC","TCGA-A3-3307-01A-01R-0864-07","TCGA-A3-3307","Primary Tumor","b605224a-cf9c-4092-beb4-5ed43c1179de","ENSG00000133216.17","EPHB2",190,1.2707,0.3608,0.3403,"OK","EPHB2",1.18313711286916
"TCGA-KIRC","TCGA-B0-5694-01A-11R-1541-07","TCGA-B0-5694","Primary Tumor","24f33eec-e332-4d33-a628-a366f2a18d52","ENSG00000133216.17","EPHB2",145,0.7412,0.2932,0.3345,"OK","EPHB2",0.800081925238451
"TCGA-KIRC","TCGA-CZ-4854-01A-01R-1305-07","TCGA-CZ-4854","Primary Tumor","32d5318e-4553-4f8d-81bb-82f59885fc60","ENSG00000133216.17","EPHB2",331,1.1786,0.4236,0.4677,"OK","EPHB2",1.12340133597191
"TCGA-KIRC","TCGA-DV-5566-01A-01R-1541-07","TCGA-DV-5566","Primary Tumor","adb0fc04-0e35-4637-b3e2-6d9299b97069","ENSG00000133216.17","EPHB2",143,0.8769,0.2829,0.2908,"OK","EPHB2",0.908351786371604
"TCGA-KIRC","TCGA-B2-5635-01B-04R-A277-07","TCGA-B2-5635","Primary Tumor","2afa2c24-7bbf-4855-acb8-feaa22dc4c33","ENSG00000133216.17","EPHB2",286,2.7514,0.9117,0.8214,"OK","EPHB2",1.90742910124232
"TCGA-KIRC","TCGA-B8-A8YJ-01A-13R-A39I-07","TCGA-B8-A8YJ","Primary Tumor","8cd89112-70a7-4f63-9b41-e3379589cb5e","ENSG00000133216.17","EPHB2",312,2.0469,0.5635,0.5809,"OK","EPHB2",1.60734215119882
"TCGA-KIRC","TCGA-B0-5703-01A-11R-1541-07","TCGA-B0-5703","Primary Tumor","cc8c7c7e-a682-43ca-af76-08b49bf3512a","ENSG00000133216.17","EPHB2",41,0.1749,0.072,0.0803,"OK","EPHB2",0.232537969008518
"TCGA-KIRC","TCGA-BP-4989-01A-01R-1334-07","TCGA-BP-4989","Primary Tumor","c4143095-ebf5-4ce2-91fe-6aea9cc62cc7","ENSG00000133216.17","EPHB2",486,1.2624,0.5702,0.6751,"OK","EPHB2",1.17785402525995
"TCGA-KIRC","TCGA-BP-4972-01A-01R-1334-07","TCGA-BP-4972","Primary Tumor","e6a09aba-4d6e-4079-9b34-0e9caf705885","ENSG00000133216.17","EPHB2",1617,4.4997,1.3836,1.4779,"OK","EPHB2",2.45935292403429
"TCGA-KIRC","TCGA-B0-4700-11A-01R-1541-07","TCGA-B0-4700","Solid Tissue Normal","6ec7b719-0f95-4108-8e26-a7049e29d495","ENSG00000133216.17","EPHB2",264,0.8673,0.4443,0.5641,"OK","EPHB2",0.900953729247535
"TCGA-KIRC","TCGA-CJ-4908-01A-01R-1426-07","TCGA-CJ-4908","Primary Tumor","626f256f-7057-47c3-8775-cda761910b1f","ENSG00000133216.17","EPHB2",403,1.619,0.4701,0.4824,"OK","EPHB2",1.38901605968851
"TCGA-KIRC","TCGA-BP-5184-01A-01R-1426-07","TCGA-BP-5184","Primary Tumor","6838acd3-3b0b-4ba4-b9da-1d0ffe9c5640","ENSG00000133216.17","EPHB2",170,0.9646,0.2968,0.3077,"OK","EPHB2",0.974235604209071
"TCGA-KIRC","TCGA-CZ-5463-11A-01R-1503-07","TCGA-CZ-5463","Solid Tissue Normal","ba6dfcd5-be76-481f-9e8e-19421cf23695","ENSG00000133216.17","EPHB2",1339,4.6427,1.4577,1.4869,"OK","EPHB2",2.49638564924248
"TCGA-KIRC","TCGA-B2-4102-01A-02R-1325-07","TCGA-B2-4102","Primary Tumor","a33333fb-31f7-4874-aefd-a004be0d943e","ENSG00000133216.17","EPHB2",731,3.691,1.0578,1.0061,"OK","EPHB2",2.22989550083389
"TCGA-KIRC","TCGA-BP-5185-01A-01R-1426-07","TCGA-BP-5185","Primary Tumor","5eb4cdf7-10ee-4e24-801c-7297b5b3ebd7","ENSG00000133216.17","EPHB2",46,0.1327,0.0939,0.1775,"OK","EPHB2",0.17976580835815
"TCGA-KIRC","TCGA-A3-3316-01A-01R-0864-07","TCGA-A3-3316","Primary Tumor","51a84b87-eddd-40a9-ad8a-46f3682b9318","ENSG00000133216.17","EPHB2",341,2.3363,0.8053,0.8849,"OK","EPHB2",1.73824902171202
"TCGA-KIRC","TCGA-B0-5690-11A-01R-1541-07","TCGA-B0-5690","Solid Tissue Normal","58eee6a5-aaae-486e-b4ec-ba191af5fcb5","ENSG00000133216.17","EPHB2",1109,3.6137,1.3779,1.4885,"OK","EPHB2",2.20592419765259
"TCGA-KIRC","TCGA-B8-A54I-01A-21R-A33J-07","TCGA-B8-A54I","Primary Tumor","eb921878-4c02-4b11-9c4d-84df7926ef70","ENSG00000133216.17","EPHB2",288,0.8532,0.5562,0.7062,"OK","EPHB2",0.890018587483822
"TCGA-KIRC","TCGA-B8-A7U6-01A-12R-A37O-07","TCGA-B8-A7U6","Primary Tumor","7a3b5b7d-67cc-4048-9bd9-9db08bad1601","ENSG00000133216.17","EPHB2",121,0.9214,0.258,0.2613,"OK","EPHB2",0.942157892737794
"TCGA-KIRC","TCGA-MM-A563-01A-11R-A266-07","TCGA-MM-A563","Primary Tumor","2f9b9698-edc6-4049-809c-9733f05f5c2b","ENSG00000133216.17","EPHB2",380,2.1777,0.7727,0.7712,"OK","EPHB2",1.6679829292988
"TCGA-KIRC","TCGA-B4-5843-01A-11R-1672-07","TCGA-B4-5843","Primary Tumor","c2c34b18-7f7a-47ac-9f42-b7700562d006","ENSG00000133216.17","EPHB2",134,0.7974,0.2238,0.2122,"OK","EPHB2",0.845911507233531
"TCGA-KIRC","TCGA-CZ-4859-01A-02R-1426-07","TCGA-CZ-4859","Primary Tumor","5576ae8b-e6e9-496d-854a-8c696bd965c9","ENSG00000133216.17","EPHB2",76,0.2836,0.0796,0.0782,"OK","EPHB2",0.360195694732358
"TCGA-KIRC","TCGA-B0-4945-01A-01R-1420-07","TCGA-B0-4945","Primary Tumor","f4e99961-1168-46bd-86cb-4c6662f5b8da","ENSG00000133216.17","EPHB2",151,0.8377,0.2654,0.2614,"OK","EPHB2",0.87790126943554
"TCGA-KIRC","TCGA-A3-3308-01A-02R-1325-07","TCGA-A3-3308","Primary Tumor","7b34b9d4-8526-4738-87b4-f9435a1c7ae1","ENSG00000133216.17","EPHB2",481,2.9613,0.8307,0.8492,"OK","EPHB2",1.98597396459092
"TCGA-KIRC","TCGA-AK-3460-01A-02R-1277-07","TCGA-AK-3460","Primary Tumor","07868319-1d09-49ca-b198-5677d151d36d","ENSG00000133216.17","EPHB2",76,0.476,0.1704,0.1868,"OK","EPHB2",0.561692721398309
"TCGA-KIRC","TCGA-B0-4828-01A-01R-1277-07","TCGA-B0-4828","Primary Tumor","2d6dd901-d11e-459e-ba2e-8a587e72633e","ENSG00000133216.17","EPHB2",74,0.3699,0.1498,0.1703,"OK","EPHB2",0.454070583134958
"TCGA-KIRC","TCGA-CZ-5460-01A-01R-1503-07","TCGA-CZ-5460","Primary Tumor","3545f947-1a52-4e14-a98d-e400a6cb5e60","ENSG00000133216.17","EPHB2",311,0.9973,0.3921,0.4326,"OK","EPHB2",0.998051045854554
"TCGA-KIRC","TCGA-CJ-4881-01A-01R-1305-07","TCGA-CJ-4881","Primary Tumor","c04d9806-d86b-4afd-9481-89037aa621d1","ENSG00000133216.17","EPHB2",599,2.5949,0.9325,1.0545,"OK","EPHB2",1.84595163950723
"TCGA-KIRC","TCGA-B0-4824-01A-01R-1277-07","TCGA-B0-4824","Primary Tumor","44f16ded-c9e7-422c-a03c-1ec124acd76c","ENSG00000133216.17","EPHB2",243,1.4172,0.479,0.4815,"OK","EPHB2",1.27333684715022
"TCGA-KIRC","TCGA-BP-4777-01A-01R-1289-07","TCGA-BP-4777","Primary Tumor","742932b6-cf2c-4750-9a0c-145ec93d1da0","ENSG00000133216.17","EPHB2",431,1.4685,0.5854,0.6489,"OK","EPHB2",1.30363464507901
"TCGA-KIRC","TCGA-AK-3465-01A-02R-1325-07","TCGA-AK-3465","Primary Tumor","6a408551-3028-49cd-b896-6bfcb1abde4b","ENSG00000133216.17","EPHB2",523,1.414,0.6783,0.8724,"OK","EPHB2",1.27142567609293
"TCGA-KIRC","TCGA-CJ-6028-01A-11R-1672-07","TCGA-CJ-6028","Primary Tumor","cdcfd140-d0a5-4c55-ba0c-64af335a1ff6","ENSG00000133216.17","EPHB2",301,1.5301,0.5271,0.5492,"OK","EPHB2",1.33919440731207
"TCGA-KIRC","TCGA-A3-3322-01A-02R-1325-07","TCGA-A3-3322","Primary Tumor","af5c089d-33a6-49a3-bc6e-bd5e2db921d8","ENSG00000133216.17","EPHB2",333,1.681,0.5983,0.6228,"OK","EPHB2",1.42277121932047
